s0,s1,s2,s3,d0,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,d11,d12,d13,d14,d15,cluster
0.41375207589917873,0.33230524251846727,0.3946570555326555,0.2830478581875456,0.5586910018833163,0.7191328788954676,0.14300506225725662,0.5595776996828409,0.8923460669844864,0.21773896098465417,0.20590897529428664,0.7651333516713135,0.9385717550595847,0.6910141141045286,0.38373887767539494,0.16930342372846652,0.021045809532657556,0.9773436517042257,0.05791086908871301,0.3036485755463951,0
0.23642401659197745,0.16507089397708632,0.28307212703446055,0.1331862204860285,0.7961223005478875,0.3121282634065272,0.12415260429749009,0.9210107689398064,0.3680804189259087,0.1325515939558669,0.19230727615162646,0.19928009459427976,0.7670077173349847,0.4138002721523697,0.21960380351159914,0.8202451373351379,0.5496390332201916,0.7860680563407693,0.6466243590110667,0.4371025477010443,0
0.3527149810206714,0.2823280320123885,0.10760894727668346,0.25294109829923545,0.28415740709215376,0.8337431364246022,0.5310059831173759,0.5722165695708405,0.4424023536385606,0.02712515275237648,0.21137272640034632,0.45635275436516454,0.615801181260562,0.8526521640234952,0.613626074632542,0.699379711134076,0.8018172463251594,0.3932873454051057,0.2809847283058937,0.3050127765644477,0
0.15950911208322383,0.15936607051624785,0.2310805017146401,0.32417425672070316,0.4454774693435839,0.9045355573827297,0.7946512817223139,0.1687932568630055,0.29582856375900757,0.6408892579608704,0.2913694696741327,0.12908865799633507,0.6735782020473284,0.7120060600962093,0.7628523277725865,0.02712277841470101,0.28260847867972194,0.8165436900568686,0.14250309754167112,0.664952015206806,0
0.19795447451868844,0.3675743378486201,0.15648542187099165,0.15359013785879233,0.858997876605607,0.42030330456950415,0.21887829931737812,0.33827661941648446,0.7963700193529925,0.18275016732383975,0.8660712286096833,0.32323011094092646,0.10519828885464044,0.13189302487096377,0.37377796733019797,0.731728488121273,0.3299112330051056,0.43396649748573546,0.05821249297978581,0.5706930692314891,0
0.31824090743993305,0.3258632466835245,0.3876180207575209,0.18520798531598043,0.8929494399349899,0.2446891007723947,0.7799621729274586,0.9872045075921538,0.965992748487398,0.6678816658137567,0.2884544355635751,0.6934837889526698,0.5526516935729677,0.9477833173302973,0.20875172376987206,0.6327537600740142,0.7385773154994504,0.04489498570027217,0.307495110328439,0.8254949938945808,0
0.26655437834548057,0.23745184471471975,0.2361168609925168,0.23314185401831095,0.9621634332553762,0.4092974449615726,0.9751147733823202,0.1307821790220257,0.13213315044218976,0.5529202147829906,0.08722705263115071,0.18555341627884547,0.3117360748416098,0.69737385903466,0.7216825174994164,0.6198109419074612,0.5114313314601072,0.1357877758093592,0.26058340054175355,0.6036425887654755,0
0.1703438751016207,0.36405482023978397,0.3483432586053551,0.3300079144383252,0.49918925105702594,0.6245424083211648,0.9912394183970673,0.9853308741651239,0.7285200305189871,0.055622551369597595,0.5894661508755418,0.9887253066721844,0.5617432390566033,0.8055793748277108,0.6991148663902556,0.23870800129032388,0.1683717319782575,0.44974562246600003,0.7846675097231508,0.3969235926944634,0
0.12096407722341176,0.1205485282232909,0.22486217573033718,0.3403499601652341,0.6527312909242602,0.16476337029811794,0.30790749717540056,0.8055846893864299,0.009786080361502414,0.29667562902702527,0.8305696807524663,0.7092708694561439,0.5593854610006394,0.13747617447149285,0.7969095308695269,0.19095626722773662,0.4108124552628869,0.5501164006232443,0.9831668159161955,0.19020904104289138,0
0.15434700122160272,0.21993829568277534,0.1972851697587073,0.20472916999761634,0.15864941301706947,0.5878059303633331,0.6873612995471269,0.28659528037245163,0.3445080896887679,0.8967444877509896,0.15585622125209753,0.2553002352204624,0.2936927374848377,0.26697036722328693,0.733066798790746,0.45564730311648716,0.30651155366291527,0.2372824527670594,0.9741461345834275,0.7049048850858572,0
0.1539481778380919,0.22040682726198188,0.23789154370574242,0.3281533117717581,0.1408147126605217,0.8611638056534378,0.3039078024007825,0.20076725057981426,0.20792703024635584,0.07486164597006495,0.4944606090147299,0.733293353124865,0.25785336731535413,0.700833311658664,0.6886096204975163,0.26429912880416584,0.10861463428140194,0.02978613717503542,0.5632801714680615,0.7841200339070223,0
0.18820727952079397,0.4347448903666725,0.3274074513335377,0.26852474934084225,0.9650985131091824,0.534697865923871,0.4795737545040709,0.8281950028619195,0.1799834085108889,0.654502223211911,0.004585571696973489,0.12239294299168535,0.7088409723026057,0.08034795080255741,0.06330044935530754,0.5652074290379352,0.8787694531451389,0.4621012565622935,0.4255555049837644,0.4136299667211588,0
0.18294271405276707,0.23796395601481168,0.17943808627055607,0.24225123339580282,0.11740842195662626,0.5318949634345407,0.40037131649939095,0.7910962606245903,0.4929061294648279,0.12134150312949243,0.38473827589799214,0.11821686042109136,0.38764778722308313,0.8802324499633023,0.9134146848828295,0.797179160734819,0.9044652403915001,0.3104784859518287,0.291114049661523,0.3400964663678302,0
0.17366619296293218,0.3762249104357193,0.18894077366034226,0.34734120843777716,0.4384155610353251,0.6173418199808214,0.09813672640480797,0.20621681880195752,0.5099199571357038,0.8763115268972533,0.5592774478895364,0.5077497232524519,0.37289441890212505,0.9504170722057248,0.14444227144046762,0.44215050585914295,0.5515883516956848,0.38006491390114316,0.4725595560575365,0.5868584097014186,0
0.34786508402475763,0.2676568874488779,0.17132630949231514,0.26377130670508453,0.2174013999485307,0.8754919431671287,0.3106149469653765,0.9980892433666398,0.9429946128842115,0.21342445543529232,0.8045133311927993,0.8159990948877311,0.40148666439862235,0.1318669619536461,0.881135810372152,0.9832744479655521,0.23787049177697395,0.14406280936201843,0.9356581674751366,0.09929015279422415,0
0.15467559205224551,0.32416250798636925,0.2839538740751308,0.29602670192591424,0.8607083507086466,0.6242759420658844,0.7003658494020383,0.2025310913297751,0.8226513340821582,0.9142929937181292,0.20214019736831534,0.9081347348209814,0.842298066960229,0.9140554542488679,0.7128834021800633,0.3438286676030762,0.3546491781261587,0.8238326116440069,0.8698651984189164,0.42854872970098823,0
0.16329510910773595,0.18111762333047954,0.1566009750348223,0.26805468448807923,0.9356334311912843,0.09686690761046568,0.002645385764822872,0.0748483630180028,0.18642338086689225,0.8196144260655808,0.7916305180134402,0.41369897073732187,0.4849112817390637,0.2203907462842718,0.3173921926027321,0.7871789020567798,0.6441391009120125,0.013771486557171309,0.8546710036647751,0.6849019504435432,0
0.24387358447048077,0.1298664096448457,0.2718839221330609,0.22278981444609014,0.11697496046420552,0.3567726944342048,0.6944064050897238,0.24617709355381667,0.1390856093022731,0.5598574088525269,0.7365703104236085,0.8908401720093896,0.025080619441710805,0.3896801128902012,0.1074511804097954,0.8193193673068295,0.06059948984624142,0.34759799363059174,0.9376476014369608,0.9454922158585182,0
0.3419019535600125,0.19996240252677203,0.16332843335139557,0.2863050450511461,0.7141265008271906,0.9145573331014522,0.14726459996295616,0.13071453180829917,0.8418695206502171,0.8665963226682267,0.431939214803825,0.12478229538954078,0.9316143945113838,0.5001297399799489,0.7268335637606357,0.2282677574794938,0.5471428166656406,0.3916376988313871,0.8411504428079747,0.8300838934002246,0
0.31621381598171633,0.22045125478599337,0.1712993681677914,0.3205168574688671,0.7375276283204505,0.8599292203641699,0.6979007897667964,0.4300430807588721,0.21557823897580441,0.9938785713367455,0.4866552216187483,0.13887477503803614,0.11773664209366697,0.4891013778655531,0.12838092577638827,0.9587170977257772,0.6889404839703236,0.6995676705315117,0.8723358610454837,0.6998022243491099,0
