s0,s1,s2,d0,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,d11,d12,d13,d14,d15,d16,d17,d18,d19,d20,d21,d22,d23,d24,d25,d26,d27,d28,d29,cluster
0.8328481749678738,0.26895978119104264,0.16515458002863562,0.12996457921360027,0.48974639242932094,0.06364712802834727,0.09233416774779091,0.6694999165411336,0.8416452430547903,0.5200687606465716,0.854663033827941,0.5630725281533425,0.09477652079967014,0.7838590761030855,0.2804514102590989,0.49831013568695937,0.2945883058535571,0.6838628281144757,0.4763349485199392,0.19933663134364987,0.4749570708165076,0.27102005128588447,0.17794361927281843,0.867732776458922,0.20347320793882362,0.5565425158382749,0.10140684292909785,0.8595544849122989,0.4519146381258149,0.6859350089734995,0.5637636544591169,0.5844153943589832,0.9512435823361685,0
0.8463767926842769,0.16132412411368907,0.08329321185929514,0.04643079031196895,0.9724469028274271,0.3126827571429115,0.8478933121397644,0.6041763017856816,0.43714823719152074,0.13112339230375236,0.928802394104859,0.4428739973291088,0.3666484758493975,0.6538189204397872,0.02244127766059778,0.014046748694115041,0.12140110390726444,0.40061164153773876,0.4512888946211786,0.917913954784738,0.8558700139937601,0.2279387191588259,0.2891015754770323,0.9986071513103532,0.251667147999141,0.13207842725473373,0.6565956795830638,0.18387294994117864,0.007318110269659228,0.7523568450395695,0.5390275706186248,0.7001537705975004,0.07035563475080231,0
0.7417618868296527,0.17204528435616806,0.14244260150189142,0.4206312389405781,0.4838337786920761,0.6370406836215908,0.1832972267771814,0.17072887128827696,0.12967310176457103,0.8774227063894351,0.4835102993877307,0.6980562225459234,0.5546397584801985,0.8227747795641694,0.5067462606637159,0.4780799290219909,0.18796592424987024,0.7448046786544211,0.5970371876987389,0.0756449046624812,0.293186732267837,0.6429264568092379,0.9182539162198335,0.3256685263440864,0.7870392418588638,0.7126905535681168,0.9573378559666103,0.27136267941475156,0.22040159745515808,0.6135201273882608,0.5292266478898866,0.8121724576262433,0.7595552782462612,0
0.7098589400395863,0.22753030352489254,0.25742616290494946,0.4419031017072622,0.36460447346608316,0.09319943250791951,0.18002137728029277,0.9339876769374107,0.42015320184041804,0.2930212358032255,0.6523228769566634,0.565599399650723,0.6424836510950177,0.9409455393265704,0.8315855261730428,0.6350515479027486,0.5732421190628115,0.35281981939605245,0.6055714888062472,0.4334140660004302,0.7685683810730173,0.058684018404549176,0.33603762875853016,0.46414609465097845,0.11337955258395571,0.852548764559842,0.6725746506861625,0.0311641998562876,0.3176235891836727,0.7743770308461936,0.3135749243739657,0.47350407149753015,0.3893017501794924,0
0.7521751964267203,0.33199975028446976,0.15730761743845317,0.9834803245836602,0.5385473007146357,0.13819301880497092,0.4072684564206345,0.44566486141820527,0.3385008331680167,0.5958764923140619,0.15580126253840476,0.39414469850746037,0.3312098153875753,0.6286569755451434,0.8993322263212995,0.30040710709423213,0.06494395031076805,0.5305396873274508,0.9353028454743106,0.1788685642338551,0.9017155907732519,0.5018595693002107,0.6059799964274551,0.1840708779507959,0.17647636384572485,0.3486042455611881,0.32314059432808284,0.7577127873964911,0.9356565842528217,0.5336822754992293,0.575180793867067,0.8265271296184099,0.11710195556864489,0
0.725483138542558,0.2545107083183684,0.19628940726533603,0.08375315388963911,0.940948339169286,0.6515961149584484,0.5148709955517101,0.04979002411569322,0.44704946405418655,0.38709659506593497,0.9400631694244427,0.6667401666549231,0.0907962671490592,0.04295603517574054,0.45356321913937436,0.8614903739913594,0.30363053044241595,0.7337267585140484,0.4567330073614775,0.9822726536714824,0.5318583049304001,0.5940245314716137,0.0623967947757188,0.35389459802110246,0.9966217534204785,0.9478908543829992,0.742392227620732,0.49050288160728384,0.2629687280079036,0.052221084768842685,0.1654370437706022,0.11406401909176322,0.7444983044761457,0
0.7383118396155458,0.41154899638696163,0.22106243841919837,0.5316948071032118,0.6561749631207691,0.7730951477646615,0.4419985156446248,0.8646778859454444,0.2458569090399474,0.263563436885883,0.008814206170051908,0.763612725007443,0.5366062631790215,0.24666398262531075,0.6816830008666592,0.8512095581990081,0.20634712454248072,0.01916378908454275,0.839895275712877,0.026174584192255712,0.7150938014670863,0.183303457162875,0.31875584008897506,0.4017967191594032,0.30188515061820276,0.5504039030068688,0.044832211287337054,0.007900320765889757,0.6130585320028928,0.5734420161649764,0.8743865653887765,0.6011258672892519,0.2821415637294632,0
0.6904765106553827,0.17229857143264282,0.3616996321200696,0.1099818643049355,0.8679610221001255,0.4665064272579206,0.2871427029161041,0.787421240254106,0.22860636972964143,0.8244506004207466,0.14084029779914187,0.16329009637809955,0.9866687376297405,0.007282116146713813,0.06073360211813128,0.12778003937761895,0.689613062404689,0.6625204107084257,0.3331036821348323,0.4815453621945649,0.9884017838795954,0.37373985010085686,0.47124078022437155,0.9036005830006606,0.9331389253016676,0.8967832077918629,0.19142404248638156,0.8076144174398722,0.7484644321722904,0.10772324115022225,0.64323566400316,0.9963000362552584,0.9336774596531688,0
0.6847696053846521,0.17503788261679087,0.2873944409085317,0.16406687519176077,0.5293320473818067,0.9130618434932622,0.9323793829604705,0.5430658323393723,0.08995848369134596,0.605583827338547,0.3418790540565122,0.7252043896533248,0.5176417854338417,0.19747241229406265,0.7249103518062827,0.9114609263648633,0.5955526793691318,0.7980738463064991,0.09419100801721048,0.5433992922089728,0.584603290072295,0.304404420979701,0.15319499191820962,0.6963029445940143,0.712043101039141,0.5552158121226518,0.3076877457584817,0.25430714323774917,0.22979128454253817,0.7542018403384027,0.3523933750005368,0.26054323088849785,0.11253869162788399,0
0.8704360144831595,0.28759227316058317,0.1735083617237751,0.138656827844429,0.5141146968054916,0.6844289235162307,0.17068052146588797,0.65490739174209,0.8191926836337673,0.612977074131493,0.8876190962516387,0.7383369489108896,0.2001377414325276,0.8545005735336789,0.08623460334953792,0.5593162543651069,0.041929820321565,0.9188017742724212,0.7344882981188324,0.05347813321088135,0.9582833501000527,0.7044990209524483,0.21236896474709843,0.5831260383938431,0.8872607357717273,0.8866507092506893,0.09716786784735953,0.30078417608620445,0.2877072994353512,0.5438945469528015,0.92505086555218,0.36442197538589793,0.756400747304409,0
0.7307390135068659,0.2921063161546508,0.29293469525112875,0.09232908465850886,0.2031430120189911,0.9784758611622024,0.35534203308856893,0.3816357374017859,0.6373842667836145,0.8316992092893114,0.10511507060478398,0.6753539591445303,0.4883839191622198,0.07649308340343697,0.40481052517969174,0.5153288247062504,0.5519371983742459,0.26393433131565824,0.6518753957949821,0.395315532800972,0.4077283515308975,0.8535329157035261,0.918518713042275,0.5495407473842666,0.6436335733514393,0.20536310220295484,0.9651935102300948,0.8163698003627532,0.1705375582003099,0.7243964760207258,0.4496323945143833,0.629861788474011,0.4084125773615811,0
