s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,d0,d1,d2,d3,d4,d5,d6,cluster
0.3479914310847151,0.26532436249453023,0.21067489180875806,0.2271718958938558,0.2307569262784423,0.2367279041363054,0.2417285034497098,0.2959287159126986,0.2160541341985063,0.2537667711779603,0.3066257048674576,0.25301070536889053,0.21982893157640754,0.35882994476757774,0.26556139482424485,0.23047381118268412,0.2598105098473671,0.2849801879080103,0.22802200885630736,0.21960913700178009,0.24915679584254957,0.24821176287429494,0.28865100671250093,0.295501590663856,0.7058784059374402,0.6998417512348086,0.2442752387799463,0.2861159217069122,0.1593425024500611,0.7312415938696025,0.25968673015004173,0.5198125239603538,0.3965921874794964,0.4776039775211517,0.2916936394062617,0
0.19286126126881759,0.24159641883380642,0.23074839753230145,0.30067359637433877,0.24659637854745142,0.225076023464934,0.3052625736972752,0.17017320961638538,0.22495322332387008,0.23584023844330793,0.2740284525512633,0.23152193167509524,0.3233650719166866,0.32079674546543024,0.21525245001486104,0.3168753370125944,0.2961192532635186,0.33980268796519875,0.34015753412414307,0.26151397390035824,0.23336552792541398,0.25606988110609075,0.2806834187320337,0.23134920120040373,0.8386499445814973,0.790237549759039,0.2365118121362534,0.17065741739212606,0.4999081234743079,0.8452921596155426,0.7719494491135495,0.6034085053276254,0.30220554285627177,0.27615816476206434,0.39576596266799235,0
0.2623143623351672,0.2869577836224816,0.3068856428703016,0.34619335949151253,0.23496641781085317,0.2656813565528,0.2143403755082175,0.2229212117175876,0.12014228097795468,0.18829527337362634,0.20191003191754747,0.3117020522208762,0.23642172468491307,0.2406228273276475,0.299664194902117,0.2490334428256412,0.10695793472991813,0.2740319270366899,0.33029336032462464,0.2586507633633918,0.25774982924013834,0.2426121499645776,0.24729457910647656,0.3066399631809601,0.7823462481093189,0.726971020758326,0.2163036278075081,0.3000635183749256,0.6121136508492828,0.4203238520157221,0.04187470740600796,0.026634865381540362,0.31451820991595736,0.8904640088531486,0.7839163836433344,0
0.20387514406138085,0.3098128832105764,0.30543054241128986,0.23499093553381645,0.21257061308487796,0.2656732260437066,0.23824388473795322,0.32759152610245046,0.2357052818504524,0.1791083792607055,0.3454015804895355,0.2555314018321117,0.29749204442882643,0.24708524630906492,0.2067354830209692,0.19382295515259046,0.22311767520980968,0.1936429472514806,0.23589179007937935,0.3050671947703568,0.1954575759125421,0.26702748982663604,0.2599702136787902,0.2426274042115216,0.7387647057892519,0.7908883460766997,0.24728661283365183,0.32704463362151853,0.41710131437403886,0.11275329382715993,0.28621237316462034,0.8345653363455904,0.5355675199990884,0.8890191653575389,0.040421325251636775,0
0.2913994577743265,0.19515268473738187,0.304999309662143,0.2947864985688564,0.1797794993204044,0.2692464967099905,0.28877378184700125,0.27915054659680516,0.21186349954780953,0.22940051077657103,0.3431043759185177,0.22492730034724673,0.23900471467303813,0.1688037765065171,0.15153062947919865,0.2565975179138523,0.23342698213787744,0.34773158625111383,0.1898435305613687,0.2543480272783297,0.1533403948380262,0.2722201020774186,0.26918350472640734,0.20137160199309467,0.7310592203534686,0.7119948601846737,0.18516851284803892,0.29848348362913185,0.6211622154320504,0.04808322724030789,0.9881441540246204,0.8206049095235293,0.6101486175405372,0.394120221674784,0.1259079324172524,0
0.2960296630315566,0.1980086347440736,0.27565493934939445,0.2650148406752041,0.1994937348677407,0.24159307628084492,0.27918110871317403,0.35805778967181073,0.22210465354930156,0.20986171612183618,0.19071062501382077,0.29302556911352373,0.2098895367989022,0.24540111692825312,0.2642931421159257,0.27056925861002734,0.18787747637190544,0.10465846203523238,0.17870910306729404,0.19211527956985253,0.26285835219548576,0.29878365084709646,0.27723869421941955,0.1391123784441821,0.8031178994587664,0.7988464154651671,0.33511373088553953,0.31136887766732974,0.060213115276943396,0.24255164626329473,0.08543653047344257,0.7774573498768089,0.530617381873265,0.09832508500013393,0.6763193976398748,0
0.3585045682048674,0.2544242836620585,0.29218944714541145,0.24603095253743676,0.22644436993733888,0.20850454874082944,0.24633284445185377,0.21780585221925264,0.18329790581844863,0.2661333612559658,0.2255540943468957,0.24065715098019044,0.30726454704055195,0.17950538762206025,0.22884013770304634,0.20624349443579473,0.19875184629503803,0.12047665396908522,0.26369068873541535,0.2625620375610742,0.20220712418033523,0.2659779521273898,0.24137609549669226,0.26792258396139157,0.6907959969707972,0.7333422148322518,0.21548683737381247,0.20455729345370957,0.35524542024240147,0.676327522169489,0.725205810365827,0.6948142750796323,0.21968586515724864,0.08878412153816373,0.30607189423064285,0
0.1571205650499904,0.270088289535932,0.22048094893204292,0.14103821304724315,0.27255448183225733,0.24827362208410367,0.34354941260987426,0.21753054486308282,0.30374617955146455,0.2164915983426632,0.22640154791356112,0.18306428342143338,0.23425644055391037,0.2744484243699326,0.2990316680910816,0.3166163386776954,0.19558929995401217,0.25504598229174036,0.1984153098805403,0.2449483729553385,0.18990039940264883,0.2361849478173628,0.2715994546074411,0.2244586144594543,0.6477318542392224,0.7383586062791669,0.2869293861785659,0.19813527140025156,0.5478466920909685,0.8019399339172064,0.039482813850874154,0.03956383291878862,0.06782524254576072,0.4834194330324638,0.39449017489143656,0
0.19301890584583328,0.22136197199183655,0.20546423401856267,0.25140190714824345,0.1937852091204889,0.24668296989565766,0.2647315493506973,0.22006596632828448,0.17679216663668107,0.27164503500361525,0.2858373368568447,0.19023109092323204,0.13362515619484766,0.23064337982825842,0.24789105006117443,0.15403009412411872,0.1986088514788705,0.24164065822606334,0.23446737920692476,0.22433628444278528,0.22586532799287012,0.3032795151659629,0.21642894216619177,0.22057935708967205,0.7637253620626663,0.7200942264414963,0.12586309147533797,0.2590799766007434,0.5466458372186944,0.018565136091398093,0.36324837044248515,0.7730136615917537,0.08238020966464321,0.28744251310409596,0.11371331295828047,0
0.19295815959627943,0.17873957837268406,0.31185180293317283,0.16063136589231414,0.15462148060377473,0.2837923139648216,0.32639066264745015,0.25017454690075913,0.22552891428715813,0.2127370312540641,0.25696593089253017,0.26839282482638505,0.2666409385496427,0.2311426355144645,0.2679424672836097,0.18393555851958424,0.30060100896564035,0.1792190042216772,0.2622054925635083,0.24363861488029154,0.18184854324090094,0.24917533340802792,0.15134953755058428,0.2588433163974444,0.77514517479074,0.6744974011141922,0.35958845851966026,0.26879940235249605,0.5703461415333806,0.16622131174153454,0.16507223420269557,0.44494436240965196,0.08576566730716151,0.22075123275632869,0.9387525621810368,0
0.31186672345904043,0.12797675518105087,0.20418730394024964,0.2740475880266126,0.3638668765602177,0.25003572865986123,0.34712973762246757,0.3661684368818016,0.28916467291230114,0.249485620884683,0.19312272671521244,0.21615865254501776,0.21532214659051396,0.3223656536543617,0.2732023208261751,0.19260165463583817,0.27166427514098296,0.22088662351458466,0.26800647257755167,0.35157331580467294,0.2074734120695275,0.29936188601115055,0.2812399096699717,0.1925443456685639,0.7309978139966044,0.7752502619013746,0.22565864456564672,0.206080416602189,0.25763749434496774,0.5142908200370186,0.5776200925437059,0.7406361158082756,0.01720394363825939,0.11691628495876438,0.2779961396312508,0
0.25504167378429543,0.2981070902003331,0.2257367018072229,0.20051757999216963,0.16939034459174432,0.304611053246098,0.2733289001846938,0.2814838581295773,0.28048011091371305,0.14627057138402155,0.31113820947192145,0.2423143825197512,0.20465414616665034,0.15306072716820396,0.21026827134331566,0.30703189354695726,0.26923360080935377,0.2244319429804094,0.28006851352026463,0.24797939746981507,0.22388464624024126,0.1625650526356536,0.2936877300057748,0.28096328702483087,0.7378546807456551,0.7352327564512834,0.18257221666589846,0.1903292874904636,0.4711980157896002,0.5377285798830314,0.2518697691727576,0.5604261910615229,0.9109176258514675,0.45030216645756393,0.03780536383797917,0
0.2809212007706951,0.2334452112943881,0.19110690218594625,0.2915088930427055,0.18813519956645577,0.20545841131080664,0.2107136409053279,0.2524744372015229,0.17795090472286446,0.3014459928759962,0.2815277603000542,0.19875761890338645,0.3274552734365528,0.23642496175002892,0.2865419821347507,0.18650738689924218,0.25996275470860053,0.1968701255338397,0.18869747619311558,0.22175379332872458,0.2681763745846549,0.18355749290731843,0.20227118222837048,0.2798025534309121,0.786754033803161,0.8515302096886004,0.30945063874449474,0.23565081498398258,0.3629354451520882,0.46721651797052866,0.30090003743649474,0.6649635499004289,0.4316231534926166,0.5356713562217138,0.06609636780108008,0
0.18761557434912784,0.31451647277703465,0.3538453446079932,0.2644577561294964,0.2749403145117567,0.27895148715131257,0.21773996704750012,0.2206977615669448,0.334182004811881,0.26419070371649545,0.2377603115880271,0.24283361961314065,0.17799891683098668,0.25750083562796233,0.2333782112532898,0.2046861649564265,0.2788573248973685,0.2598429032301344,0.21162800331784093,0.2834821795253832,0.20360165420538218,0.1216155389832767,0.2760293453242896,0.19583478428272394,0.6971598099893985,0.802548173651975,0.2554778174410135,0.1955634407492467,0.4621103901746385,0.7576706522811899,0.18256426822119376,0.19868619409115007,0.8449963515861558,0.8590362984344638,0.822820629067025,0
