s0,s1,s2,s3,s4,s5,d0,d1,d2,d3,d4,d5,cluster
0.30189305864379135,0.7589917754741656,0.18048257576415166,0.2843641616268383,0.13795069625447792,0.8104362306135034,0.06219974770584502,0.5352264883212913,0.951834180840163,0.6257752116150128,0.5296298760166027,0.5343257747191758,0
0.19430170587206777,0.8070910952940543,0.33508844497636525,0.21165670345197796,0.15822661840960883,0.7461723907223244,0.7145654957144908,0.7546501872598598,0.5736631953468087,0.11430962680288093,0.36515556221807444,0.05036865207133201,0
0.26357480800929156,0.6213394413517908,0.21622530490730843,0.2457382479551071,0.19116717093518426,0.576893898803702,0.3234433463246684,0.09694323102407276,0.2553083676633051,0.8509281321229858,0.5208697415931887,0.1916757367587668,0
0.3770055122225673,0.8727373970934995,0.054075167616529,0.11455837073312417,0.2563567871342669,1.0075555376717362,0.5179796900801902,0.919430814425349,0.6445976280622822,0.4910679642694493,0.018041815212892054,0.9241023134725365,0
0.44516650397352686,0.8454255198032812,0.30811769905698155,0.23141532067545925,0.39900042099083777,0.7739851725478935,0.7645774240301431,0.05846173474658978,0.1920721353440773,0.7349754582554644,0.719552327538389,0.1393078688711562,0
0.34749388893743927,0.7867897727267712,0.2277649543382534,0.3954293121464484,0.35538788615825473,0.7563098902184161,0.14791689112058837,0.9838284223874146,0.8421790716045415,0.1556888502994962,0.7844421796855714,0.5918106579028288,0
0.21848385271628226,0.7415819972255969,0.24394829510482496,0.14263786768931774,0.28086348724204546,0.729387805879503,0.2447529332084759,0.8607275389056553,0.5006861033884074,0.5720686576434264,0.6897370677860902,0.9778450275204852,0
0.1961175061823784,0.7182682717345641,0.18443429020311408,0.34603761093995566,0.259396704665319,0.7337037075792625,0.17065970888004822,0.5302395645796255,0.08126746847910393,0.5984028472962559,0.5870166972390889,0.4965849340570684,0
0.23179362762433656,0.6837891583565457,0.26969230228368446,0.23099547851318236,0.2959650877875786,0.860641509154791,0.14444878996278898,0.897063355110114,0.7333802288248787,0.07610950034118114,0.8094503372408649,0.10988460453378734,0
0.28490758238315034,0.6556191904429223,0.003979275144786493,0.3658349921663048,0.2834853946936249,0.8557941968542145,0.6305826350937208,0.17668977907644756,0.45556342309848763,0.844533453317657,0.7225918317796644,0.07403553647329852,0
0.36286384821267686,0.7913815843034633,0.21449246104281489,0.40474770235311064,0.2574976517902835,0.7395340937628642,0.3981859711354653,0.6134741815475944,0.5956331895404421,0.9555808038845562,0.11451401126541483,0.6855229930733175,0
0.26790229908773594,0.8747838315407228,0.2445922866377117,0.2673296822118001,0.37758226835875464,0.7732624707926696,0.08267008930842312,0.38856866390929745,0.6501286023305168,0.020372729795308686,0.8849042808547213,0.8071189247730443,0
0.16751805811398718,0.8110146831704145,0.35578729908361656,0.3000871818962304,0.19515554265983848,0.7222849502926281,0.47934565498771653,0.5402445486805258,0.7337437325839646,0.3269604676354093,0.5935200533167855,0.9203640558669401,0
0.3268666049344781,0.710912897694296,0.16864756610285975,0.24632807440904528,0.3694212539761594,0.7520916948286522,0.1274206629494814,0.28132274958636183,0.1528319881392357,0.8469598550075014,0.637793740764625,0.43622461409275115,0
0.24592999384342357,0.8215536722719214,0.2771102326284744,0.2931895422103623,0.2962138393971395,0.8201049533245652,0.19623391298500625,0.49784748518527056,0.13136975814444174,0.4219878331157927,0.07399255957124284,0.8232221029354532,0
0.32045120353682627,0.6849873904022663,0.22999332896164182,0.21519969572090752,0.07712849034828348,0.6931373111391788,0.9139638210830047,0.05650748629659441,0.35569766912264744,0.1559357849602525,0.7749934828819011,0.2785741066599765,0
0.3110728409478361,0.7240821870579383,0.17772588109722837,0.43547467520366956,0.19515864412340792,0.7385577894757267,0.2683154289423427,0.777914446415116,0.24623373203827803,0.5116549599292879,0.25651854971676036,0.08180645144032306,0
0.31241815492796965,0.8949454339907144,0.15969514807650148,0.21342401161018332,0.17784787153025422,0.6681103127769504,0.47157526890253143,0.3015881291336956,0.4934600109571148,0.1868106514743727,0.5355050326673656,0.7752811044910276,0
0.2039070149007863,0.626661145526923,0.07971640643194122,0.23728925375753837,0.25350376913241485,0.7715328407908855,0.21822634920184747,0.05281327297086258,0.8792252724617213,0.30554453276091265,0.6450397378683445,0.6997976091239809,0
0.3014820287656483,0.7838331220794598,0.2779768361079309,0.27636839866499785,0.2795707156988398,0.7127711914621294,0.5802718947777493,0.8139542308178436,0.7682323243854268,0.22021025846367948,0.08567469766672176,0.40223218738492583,0
0.21813042229796475,0.6481874936154186,0.30534548647675686,0.09151933631001016,0.16048386367642886,0.734054009740182,0.4625592333942733,0.8878748364088144,0.04787063501997346,0.6806087251463204,0.049427856637524026,0.42396014035074303,0
0.12312087341420216,0.803428525965033,0.1670839629263785,0.3787656006971297,0.3733348360200072,0.683073300404004,0.2616175720884074,0.16480737095111397,0.33836386521119965,0.17204001895528986,0.18268947228916255,0.6937742810816134,0
0.2661194404557042,0.7395954681135726,0.1681589256095105,0.11073508914984884,0.2602082361747436,0.7416917648126389,0.7579400412183389,0.4828553958012105,0.34761664348303245,0.2198438320020819,0.9937186026901832,0.07078637897365136,0
0.24152273638447275,0.6160754316222774,0.21644626047800972,0.11088620134215774,0.1986812587053253,0.7429944787792151,0.9860405614883018,0.2713175424414742,0.6682109299241535,0.16956373592389862,0.06863190352158666,0.7955526286574254,0
0.16471024017925198,0.5422450799753924,0.29567175948298263,0.10590155170970264,0.20396689546652552,0.8373970281274948,0.9779151366151139,0.8088496614351914,0.5535090529372163,0.690357438056481,0.34937191274427715,0.3740530870662314,0
0.05010178986153968,0.7067462256633383,0.28506463392143766,0.28438167190054475,0.25583562761682616,0.7475917992386983,0.851778716454662,0.5255953040480325,0.2079515390285943,0.9720929501066549,0.1689731368530225,0.6651234511049542,0
0.15701114645484898,0.8350455420500605,0.19151844081855224,0.37806488808624633,0.2973174712673671,0.6675166654384936,0.0034876122560423273,0.4566486241596861,0.8066570459139496,0.05077616712140265,0.4090429919818881,0.651840905891225,0
0.2102344235568619,0.7355275398859786,0.2815912221575295,0.3217835281873116,0.4166001086185993,0.7242632087545348,0.004586026665953646,0.2728566367322842,0.5166923828506919,0.17358958822970005,0.9573127510144995,0.21153591443391573,0
0.19870729247958807,0.5890787587698629,0.1742805717069998,0.20611424140074203,0.1941431935688123,0.8883964551053609,0.6987433074984641,0.9405576672125957,0.7341869595518036,0.3536303608128768,0.8453361246906775,0.5714432302721444,0
0.32783298585592147,0.7516872105797768,0.34748422116852873,0.32935478555992337,0.12545383932997883,0.8156848276855337,0.8145462599838014,0.6641190359112131,0.5991714021863445,0.6609926547049697,0.1961611560716855,0.30608965060089677,0
0.18198553634326403,0.8736612111143672,0.26767259365337803,0.2070701110763143,0.24766258070323716,0.5982465169678569,0.3143499789014159,0.5988467808485615,0.3237250967494083,0.24547484281690135,0.7732059002270276,0.4990808652842833,0
0.43040552995775516,0.7358888754573832,0.2235482735534805,0.12847531867255385,0.23818934923750587,0.977985911381595,0.34468859335228086,0.6620974019228865,0.9192278958693982,0.9198067442046354,0.7823783206241167,0.3440948239157948,0
0.34560279588839793,0.7307476193963399,0.2083258636337953,0.2915655206164167,0.13132557524346083,0.7733890196483899,0.7861241510061341,0.00863613692627363,0.42051890959328264,0.2236731053004457,0.3730313301435626,0.5837643781868866,0
0.1170970555782421,0.8128705254204998,0.2526945207217092,0.20735895452440922,0.27850083585731966,0.7084982211026085,0.13849796997976815,0.9858555684330382,0.9500923979095235,0.543113371247682,0.8505425146748148,0.97674620288589,0
0.31564529988083245,0.8481183300326592,0.31507659478302724,0.3028667177613981,0.2736483950294449,0.8613787192787351,0.700722309439206,0.17900927299671787,0.43956182418173373,0.016920204898608016,0.8703352187488337,0.2655816354455588,0
0.43803356662903525,0.564752614860144,0.36679273885343144,0.352517089354066,0.25333685577781395,0.6280207582827889,0.6109941163303103,0.0848870344332272,0.573901461598379,0.050705099732207604,0.12312109707216834,0.5131839180662782,0
0.2084141650052978,0.7615723078881343,0.1655997784823804,0.35395990697169455,0.3057127442140863,0.7050778159197161,0.8947128508448527,0.9685000617782726,0.9054788493863494,0.8837208297782257,0.25461220463953815,0.6278736455723338,0
0.21786194119316252,0.8276314402571222,0.2744586272817817,0.32735691967805153,0.24876563187812198,0.8176515643757346,0.7171890793066383,0.04618433093508856,0.44617513033206513,0.8026664880999071,0.5495043534347964,0.39276469475166675,0
0.34023472236994257,0.817410370790423,0.29112550030086176,0.16291624547577788,0.1580743929108906,0.756566609429169,0.5544976266250605,0.05377277776067446,0.39326143204694075,0.18482224147326032,0.7281279059357152,0.050999753961076144,0
0.2847782887122094,0.8235034374330544,0.26379734698031404,0.34609650233445927,0.1669671877056228,0.7191710798359174,0.918931354396618,0.20698075210945088,0.6813128451655706,0.2473470696688005,0.8185801961402939,0.34766536440301055,0
0.07713796072587581,0.7312129696274517,0.26219199807511256,0.37494979657489297,0.20849348967690884,0.7500510481388738,0.43154192177201867,0.11941971612525004,0.5242380742647409,0.002357688734844099,0.8854380607113453,0.4414576786838662,0
0.1394691462722034,0.6816456012701384,0.17040766761554837,0.2505446362504733,0.25960693087574516,0.7926221877437317,0.40338581340467294,0.6577211758595614,0.4818652818425281,0.16791796660595615,0.7985124408480465,0.6148488401560238,0
0.3572558371359047,0.7775912520997745,0.385999505042729,0.31929458768948377,0.4079525878274046,0.6870772923029794,0.44143543578128697,0.20210934445175188,0.36681666461679807,0.033257133002490225,0.11612077927537734,0.9615134387223736,0
0.32757072241814705,0.8289754332210164,0.3071599628527525,0.14599714110848117,0.20054285448831996,0.547900091339804,0.5283618777437098,0.5871369615303648,0.7368274619033184,0.2556124104675037,0.6495477408817318,0.7200823583848105,0
0.2877528518927631,0.9431753848110324,0.1541196793835623,0.2568124545901495,0.30131253922705026,1.0135893600633445,0.9579112917838114,0.9085030200596935,0.4507609057988511,0.6637052850278365,0.9116641810697098,0.748961150710327,0
0.25686978023012075,0.7348658752438137,0.19712667720938715,0.22894222244533524,0.24723201422139782,0.7961350347983532,0.8336017881234854,0.39352063229976153,0.7106002759389796,0.4641415631102592,0.8375276313108405,0.29481423134402696,0
