s0,s1,s2,s3,s4,s5,s6,s7,d0,d1,cluster
0.271419049291916,0.12373197825854895,0.2137771957852268,0.2894329759254787,0.20381191169154914,0.26763472675757727,0.16747266871414784,0.25386968727363635,0.413754738734044,0.7091639058211637,0
0.33371382794882076,0.23416426373021093,0.2747612514881209,0.3106176940907169,0.3006780112726249,0.21498810257940038,0.2566365904057546,0.22859486284374125,0.4060613379186121,0.9930428233816841,0
0.19141727005927678,0.29875641415521226,0.2119362642320965,0.23942294614385806,0.3061841878238983,0.28914047844015917,0.24558962877238488,0.18792393146450548,0.6283938425350929,0.14172538650689936,0
0.27664593123072606,0.2989184822693308,0.3648771296324508,0.22794818530855074,0.2450883050320976,0.25460756864525314,0.20728201291362625,0.22513173106836115,0.8789229074373186,0.9055038307264222,0
0.188631204033039,0.2373436286691872,0.16375655193146194,0.3223381388585459,0.26531473402150996,0.28093481120757813,0.18651018967228566,0.2662305920127184,0.10169933940146103,0.21348083640882753,0
0.1837658823279556,0.20871656689639084,0.24784095623120914,0.27762764014032476,0.1450291557230362,0.12741532611460704,0.33940464326266717,0.30967064544439776,0.5193685703187914,0.21891004832921912,0
0.2694830078930066,0.18494443006042893,0.28507830576863435,0.3434888217184732,0.2488604715216713,0.3347588755059825,0.2735148950975447,0.2974703417387344,0.10875456942040529,0.6580384842071616,0
0.22522645663617227,0.24779362611103986,0.2009431327913422,0.29518441620327457,0.30113076046953124,0.22631346687590542,0.16816988681804343,0.2741785352371991,0.9647785997767866,0.3410481963077372,0
0.2295845683036639,0.245827773424908,0.24530973476166412,0.26123684452519375,0.27672702740519506,0.24024150372337977,0.21625444357788892,0.24934726273098284,0.37729657737630296,0.31045526656843647,0
0.27297037839721583,0.2072714745725609,0.21755602765092952,0.18440375143299775,0.2893231548451386,0.3030647290595459,0.1730568335772547,0.19014141832917256,0.21979051124622007,0.12601616544282934,0
0.3055576083204033,0.17444908660070435,0.25317183574767804,0.24783791548534168,0.2712470393087206,0.3026385802795115,0.22398419061944141,0.19274468690525026,0.1134865830836802,0.08344713952646654,0
0.23918137788538074,0.21605157028377622,0.31782451488113067,0.28614910635380053,0.3042721216045263,0.20075034250571164,0.2886313601052126,0.2978069000786123,0.057167288372990566,0.024055085624916206,0
0.2714009885160228,0.19048688156872134,0.20472057239568636,0.31804343056228435,0.2961319376442141,0.31047295597244917,0.2810663581951294,0.279470446660245,0.5541321749067001,0.628111735470882,0
0.22425842768456028,0.24950423538967184,0.3274860180261616,0.2831116085265615,0.24386645343870553,0.1806738182438249,0.2571353234640106,0.18043431885674877,0.25801132515907954,0.1878859374819215,0
0.2569929013252308,0.23954118239989686,0.24642528692067553,0.32522336273967273,0.15535114567617064,0.27852623726652853,0.2539567543921676,0.24464814736789847,0.5994542439118721,0.00818379273563663,0
0.1918944847459786,0.15770348003757623,0.2443893100465949,0.30361269236307975,0.31288233332580995,0.3027889538283194,0.3361483950743725,0.34338766542679827,0.10714006044611335,0.9721426993864162,0
0.23898640404930338,0.26667093534164515,0.19127080887769551,0.26469166759550944,0.224536053728568,0.24737749629323563,0.1881385455026432,0.251929073165868,0.08687995974682383,0.6377072933468207,0
0.30609295162950534,0.2664819286607484,0.23977728267392406,0.2129939813404533,0.15462385764206737,0.22824934330847832,0.30459779177695034,0.24752953055326352,0.5492398694385779,0.24141964321675646,0
0.16910659258448668,0.24758744247971867,0.29088869178824533,0.23321911286108843,0.29284555958636105,0.16923725469662762,0.28738956222860107,0.1849235908088826,0.12055477625647415,0.9182279648341956,0
0.23297678874459438,0.23304726329339542,0.2799903728983805,0.21875268156838892,0.23220243283542955,0.24054625077655822,0.2309630060483461,0.2040290866204407,0.44343073271128197,0.46291237977591515,0
0.30161551643248435,0.25431818830900765,0.18759377153468287,0.3023211724467466,0.2891701213105302,0.3167861707490255,0.24856751327685372,0.23958854509658845,0.8418896546431776,0.023427314927132237,0
0.22235343972858954,0.20081472489556573,0.314895723652734,0.19600435601678587,0.22406955081655985,0.24605352328783758,0.16284390058813744,0.22333007324864218,0.8665866874593695,0.4629973173772356,0
0.1868136836784589,0.21939167628121817,0.24519303927290717,0.21780763671555936,0.25205624763702295,0.2827117734239403,0.20915014035459298,0.19416054720608658,0.8276637136113937,0.6991299050813068,0
0.24375876057971618,0.25270496964141936,0.20004616077830487,0.1668391071210702,0.20943647704303428,0.2221838517309586,0.3606916664937634,0.27340627966882597,0.1709085042377797,0.7834477274220802,0
0.12730375277187864,0.24586500470496203,0.2470986994946647,0.30708892717604735,0.23174452265292625,0.21968799983213588,0.32667080956269223,0.27299049485231147,0.32304059682161834,0.9596668707207315,0
0.2813079156203122,0.2515663805994035,0.2521289748558133,0.22222426852705288,0.33097813424310485,0.2314207858821797,0.2728310842210196,0.23114777372833567,0.6163920826411475,0.9231395002048446,0
0.3019336459373816,0.31127591264273147,0.2830797251166463,0.21857049432135112,0.24781794420451622,0.2841982005246019,0.273404730906106,0.20813973496192684,0.8211006922120668,0.6459676937517812,0
0.28715730537737594,0.2776940015884907,0.19277173303463968,0.21461917571925754,0.2486960396970747,0.2531195531871462,0.2664942597428551,0.2244407787407554,0.8007832382677792,0.5619723478364789,0
0.2213740487468196,0.3014849982584707,0.18387861983923348,0.20693721895582376,0.19947421465184892,0.24089065355392522,0.21522219526352515,0.3204715838861178,0.08190974375358506,0.8989158422787968,0
0.2592974618525648,0.26775653316531833,0.2008942443985854,0.2852073779357349,0.22163528879233307,0.17653843757874726,0.2439221360584733,0.2285731838591884,0.961534270454761,0.510287368427967,0
0.2510925597566564,0.28280466626698,0.1719269765516771,0.1631677390404473,0.18333639838434973,0.275123034005023,0.32630236298777904,0.16710684053415892,0.9267527190311252,0.6708544845506997,0
0.26458104746910405,0.2785711764816137,0.2069816750537373,0.2094475247466535,0.2705578182971126,0.2853918377996272,0.26490953066722805,0.27490587824009793,0.7001149780937945,0.8690751346893114,0
0.40701636526958873,0.22597434946123207,0.2487249449818958,0.29565952981596866,0.2662442429045044,0.16086840608118094,0.23863395614057334,0.20333935194529698,0.6779866719868184,0.5521620579748306,0
0.274529225875463,0.25682942595609454,0.3176797592869517,0.27692816219884053,0.20935457480485412,0.17607626330345522,0.1534279548241334,0.19939431686668652,0.4075321823477962,0.8542417718584553,0
0.21910424142074267,0.18256681602032898,0.2561095192970382,0.26927748071674923,0.21458929306868843,0.2126982422726458,0.27721950919125293,0.2835578451612246,0.11488471154905511,0.5013707749439298,0
0.17881339794844217,0.34692524617361786,0.2702646908135032,0.2541315992642869,0.26672770467535345,0.1755871361361593,0.2780750845510036,0.2712540774662606,0.7447116660666318,0.9993519901834578,0
0.24800182886571548,0.39901235667518925,0.25136850187548393,0.25277216340671926,0.18961750412846679,0.2954588020994438,0.25991753558801833,0.23878735386427505,0.28953989255752577,0.6312755341642069,0
0.244080018941067,0.15130414955350552,0.2761819906685843,0.22832090812317318,0.20018061714273694,0.23102560060339164,0.2524257983420925,0.23726369885070137,0.5202454013777519,0.8203083823321843,0
0.21596777784729737,0.20064143516876307,0.2628293189281644,0.23726490638162212,0.2767047226163292,0.2366948617432333,0.25188746382148713,0.29252985582151037,0.8255082035248387,0.41580086161982455,0
0.26717341876969103,0.2129797037228214,0.20440650844802336,0.2474723801978656,0.19438917887575674,0.2246592829599634,0.323216550944322,0.15997263882257348,0.029107018951003427,0.836114544011053,0
0.19631864408472607,0.20161571127990702,0.26694444156086095,0.17836257155481666,0.2535737950624426,0.22274548280887324,0.1595207238241002,0.217682502399664,0.9763091786509666,0.14714052248952292,0
0.2494512013410407,0.24406257736542944,0.2857654745155913,0.24244657130448166,0.22368746056972214,0.21323356334869847,0.2887149572088067,0.2811224766310957,0.8161576679567658,0.7784493009284345,0
