s0,s1,s2,d0,d1,d2,cluster
0.7093250636474864,0.20531201772437432,0.688849916160298,0.32819071063590144,0.8080549230868688,0.1685384998446512,0
0.7528387626942847,0.3198148549550419,0.7618225460688103,0.0459269365975018,0.9582211858862417,0.9445272177040972,0
0.7152226184395242,0.2699610232655357,0.7752630279938263,0.5580713200205232,0.1859225553160122,0.8771537532887235,0
0.7725888098193934,0.27202757483930357,0.7232580626245072,0.7099543973077226,0.5484992280723267,0.990187969823622,0
0.8017800343925535,0.24596400352813227,0.825306165419894,0.17156361927363328,0.19774230308144958,0.8916990255921942,0
0.7557370050119705,0.19944451480042516,0.7818359266930608,0.26005942716923003,0.8505585350884035,0.3531032162347565,0
0.7978006126476661,0.25727531460882613,0.703013522801096,0.8561259390453343,0.7009652135756297,0.3476815875073367,0
0.7620624071539571,0.27759314039086563,0.7955086163799739,0.675958471376348,0.8133346486719958,0.4381245760471262,0
0.7491724376303781,0.29491897232596365,0.8800012472924114,0.8509573047081749,0.45393016842377387,0.8486593111698365,0
0.628355361823476,0.27658523456040374,0.7715298383580957,0.32833120726722087,0.16869117327151484,0.1662835832000391,0
0.804373702641147,0.2665228519872191,0.6484064626849388,0.7930973404669758,0.4332696360854581,0.1672636174933495,0
0.7580721427008866,0.23894691897166037,0.8037346378891728,0.9462928846044423,0.5577338809473604,0.499592330103255,0
0.6472539017043152,0.2264808549620466,0.801412303992217,0.18978495122431882,0.3908733368649623,0.4157813636708896,0
0.8004227613271858,0.379852715392192,0.7112101063158706,0.6022718101076433,0.9124287489649139,0.19981798310970122,0
0.7956400107550774,0.28682861832154793,0.8169412516640326,0.8049476244688185,0.17151418405086138,0.031097969585969776,0
0.7337124861168739,0.36791995683691825,0.7187475349447278,0.4192176185843829,0.15158561579046836,0.3370624220232463,0
0.6965137210662464,0.28940914091294956,0.7090508096442506,0.7020324474048559,0.9602180714170078,0.6864209049396007,0
0.712188253681387,0.3112602562055039,0.7140411821583663,0.8553156821761485,0.7226902907128784,0.7371828434328389,0
0.7885939481705031,0.17823514945415353,0.8323233292002771,0.455881470120616,0.177560094581676,0.1905172294866334,0
0.6833520294748756,0.339115452366911,0.8016547987764989,0.03859213217500601,0.5394901154993882,0.5497987004980036,0
0.7002963269182414,0.3189449660854622,0.761352336384347,0.7643516321498126,0.4667599365275069,0.14450910594719069,0
0.7482369618560555,0.22800936205753342,0.8913276538853767,0.6271954176008913,0.1213546878674785,0.6926275413114231,0
0.7823574443056438,0.2026258466661258,0.8154431070234667,0.30393453972257345,0.1095666076397841,0.4640955379093874,0
0.8080511435326055,0.2007839799373961,0.7511156795779481,0.6799103836564566,0.8436402551409499,0.7900112277077899,0
0.8078786356093349,0.3153267832377315,0.764396452184641,0.7487138186664833,0.7323275770518234,0.6950490918781239,0
0.7358875793245747,0.3158670411466096,0.7099367972297947,0.7184370827383182,0.36797903263772525,0.03687790803865798,0
0.7704344628924858,0.19127587852946912,0.7759049219388037,0.7478084110009653,0.7234812878323437,0.4943608337701414,0
0.7891741385179976,0.24820338082436166,0.762616092993408,0.08107553468297712,0.2093690279589343,0.24777261768949743,0
0.7720863719393773,0.24194466453776406,0.7245139727564422,0.4341487972752196,0.11323965091278321,0.02888658637391961,0
0.772361281539433,0.1395014696226784,0.6819885610470237,0.24205112881444946,0.2874204715940102,0.5364061979003732,0
0.7353089340541353,0.20677707761788816,0.7997917049785055,0.8135566305095845,0.21287521345047478,0.09488838109651943,0
0.7338056293591547,0.2337244492727504,0.7571754581973476,0.7175518394709876,0.3865634042426328,0.7699621382373004,0
0.7267684252789286,0.2503422382065405,0.7373544067501284,0.7450104705009178,0.8239568580381527,0.007164295218476058,0
0.6839666713905013,0.2936572198681587,0.7836438461551671,0.37933055562960527,0.5159301582766184,0.6285237675233617,0
0.7388801715619537,0.22889121719242655,0.7407173760361376,0.7511780165024384,0.9860487833251026,0.256294542526573,0
0.7409714834393339,0.19504624010189747,0.7340565271876793,0.34824998797218343,0.16208434968147234,0.38058048264021416,0
0.7701367604253586,0.28237517400185624,0.7818465302114519,0.989033872591229,0.49813123002769955,0.20192917624378826,0
0.7249879632006951,0.1986255494274551,0.754658344429009,0.6685189430699109,0.020407133815313228,0.522024606172247,0
0.7603492940895028,0.14400983642907103,0.7809729740643034,0.7455847407826821,0.32779212562835636,0.24952805771811692,0
0.6919589700152856,0.1975498283738272,0.784203491352498,0.8952980911896496,0.753009029922978,0.22832587414195615,0
0.6869884659859644,0.3476119115672164,0.736660897520505,0.2240358973912624,0.2723078651943468,0.4366778444859587,0
0.7582913472218111,0.3254843233830171,0.7670008580113608,0.7449398645389388,0.5578952705063674,0.2973774394511599,0
0.785472911209954,0.20069253921948318,0.7448107573221225,0.47584988863850364,0.6203222057074139,0.41062620770694813,0
0.6816994617788068,0.28780563168517415,0.7426631864638364,0.7880275427284087,0.39999294251736917,0.30672983616624583,0
0.7953517332219964,0.25541229750973543,0.7308069561618588,0.9649905229522937,0.64604996631516,0.8030597807891827,0
0.7337021026032865,0.2151532558717982,0.7654841740081044,0.4499176652783382,0.19408684873471416,0.8658493152255308,0
0.7312754469732506,0.30534478291965983,0.7392946591095306,0.34554229269816805,0.4347681643205653,0.061339701774219546,0
0.6971824680837879,0.23117932156448268,0.7649982070901653,0.37007721794023174,0.3710812875562335,0.7270829378223979,0
0.7815761221669318,0.3499347100592805,0.7482138181298204,0.4067507608447448,0.5967225278088802,0.8175291454434412,0
0.7026431720022344,0.2514567452491136,0.8223621777000867,0.3328813169346081,0.24743474478649097,0.6882776049961749,0
0.8356374063115486,0.20977610010268383,0.7248658937623355,0.578743058258297,0.09811546856959918,0.8279099423108243,0
0.7302090446144909,0.2648008219850657,0.7127575166439949,0.29375768425333226,0.33524308084339927,0.5813545480338504,0
0.7325201232084542,0.2305901856559915,0.7281765230788316,0.2930693611499027,0.599689629202884,0.051600690535671734,0
0.812517342294181,0.2815058138563506,0.816254334887849,0.02770641380272787,0.4063059131427488,0.6494768777118921,0
0.8082146996887261,0.19142995056139767,0.7539407218514318,0.9847207324894415,0.4915723163688711,0.6547977160600419,0
0.6361070755728859,0.2693283813219114,0.7880310730126588,0.35383358549386945,0.1428295227666715,0.7620738310202897,0
0.8140890630926857,0.19270725055007942,0.7866686140459342,0.26766815389709564,0.34630187026480996,0.5375407937212175,0
0.7191113363736805,0.24062094389248104,0.7624874433970728,0.6957250489074508,0.7992569649453778,0.7965285807107447,0
0.8180532413126929,0.35962061124852074,0.7616049087498523,0.7402336388000955,0.3436452316225094,0.37988380454733905,0
0.7128903652878051,0.3298607971499861,0.7053113215811672,0.7776182494133731,0.8448967978107904,0.69588357838342,0
0.7007750464899116,0.2599056539282932,0.781583284631062,0.587603253956963,0.02542823080255252,0.8132988990025245,0
0.7724466069810192,0.26945326071607023,0.7623805861371118,0.7393629501301116,0.12393879150423415,0.08883173589863091,0
0.7552962006310259,0.20924679293395812,0.7689618147562144,0.7489951502088148,0.0984642748793112,0.4677210466493602,0
0.7857362083751119,0.2178155636131883,0.6612171610769791,0.8107104730417193,0.565651519383406,0.31987626723562135,0
0.7774171265950125,0.3637846119454338,0.7215767394366035,0.47943424669451107,0.606875616740593,0.010657380367882663,0
0.6827630501145426,0.252735741250466,0.7954808695051936,0.6079596255539595,0.5419702002790745,0.7826483573801799,0
0.7295369353443315,0.1842692003744494,0.706804035322137,0.17280497749742008,0.1206861853649619,0.2465484847882743,0
0.7460339050668037,0.2372220059741708,0.6897013444335628,0.12365054707198753,0.87218241525648,0.8236952413672051,0
0.7129001390918761,0.18948161342155384,0.7831081823795728,0.03404795581313802,0.2577061587028995,0.9110348343773872,0
0.6752695279172113,0.22479975194203963,0.7225968710841392,0.18749908978685426,0.2519628513702087,0.6903189704284871,0
0.7073325084554398,0.33021427638999423,0.7416252678974848,0.9891918069459179,0.05289999922051525,0.9887752954581059,0
0.772402256831911,0.30542163005372813,0.7014123117626929,0.8522947230887766,0.9342057594991532,0.9315137821778459,0
0.7688286560100258,0.3143509944644521,0.7443565463653621,0.020608136388404197,0.3630750346020194,0.49108837055681054,0
0.7784445593641431,0.1505364769991726,0.6958592309641327,0.8570432913220901,0.8561370687388532,0.5662923067596709,0
0.763988709875048,0.3120302552731108,0.6939105968897354,0.5953516561832384,0.22482483163574507,0.7161279134592767,0
0.757112233185205,0.24289725210545754,0.8076053555772191,0.33922297247136557,0.8486764373010728,0.2536644646743724,0
0.7223891093458944,0.30479957448906303,0.6648193600472405,0.787315471572222,0.8370955248118507,0.7661080983132581,0
0.7097249227947234,0.2577513592172894,0.7894693857488889,0.4528370656223083,0.5677268931177027,0.4122520877653887,0
0.6567868063343758,0.2743206371042932,0.7397980963972037,0.9928717240249896,0.9470889338316063,0.22483784468959123,0
0.7523383049132463,0.2391942233813969,0.7368745395275115,0.24335683665556584,0.41900870859602546,0.9766112535946029,0
0.8023894552113274,0.36991539108725546,0.7646470779010002,0.2684992130518652,0.622457902067922,0.3953074302862901,0
0.7120616103509352,0.29759948488826043,0.7771140127192825,0.8780978309080039,0.00760578031118464,0.4688032516299401,0
0.7352178561398633,0.1592737106670471,0.6953673028905353,0.4293928629900575,0.22037071997268676,0.0014782913549978849,0
0.6356995565779159,0.2785818183133451,0.7387748593830811,0.5886769445206161,0.4903408819243529,0.5884854700795584,0
0.7059441328754018,0.2168010725974269,0.707562372070856,0.5707192094659678,0.022341135826781544,0.4238586870729535,0
0.6749901761038939,0.2368732421403651,0.791669972179977,0.6865113697476195,0.5684382593639588,0.18983055284471184,0
