s0,s1,d0,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,d11,d12,d13,d14,d15,d16,d17,d18,d19,cluster
0.1762266252578918,0.2901302700776973,0.816457882160444,0.7000186900256078,0.49395072209651303,0.3952817870649469,0.4057330030277695,0.9102658488157199,0.6657127908774779,0.8161238061899989,0.5130269057707182,0.047213939967858165,0.4622225587135661,0.5275576158099905,0.24392202537214192,0.8020578439952512,0.8203200957910528,0.14198160278949823,0.5520053890163362,0.4443115551930442,0.33667245045267746,0.8129769205045256,0
0.355705662292501,0.1831964254506944,0.06876822918666958,0.44057119455759386,0.7975902320442503,0.08987921462855908,0.15828513045647485,0.6668427735893577,0.8863505682073769,0.793335191760115,0.9413080403260534,0.6170248793395094,0.37346067784835923,0.9227671526397959,0.48158158388562333,0.053753134411308245,0.7351591551998262,0.8473378684098111,0.781194792975595,0.9883586557256824,0.6006792156398022,0.2624565044886483,0
0.3064002870495008,0.2452056438711513,0.2502820877157709,0.8186912946213489,0.7790421590406303,0.5651057157721605,0.8351036736534577,0.17425174425819656,0.9288959266980406,0.812000251043389,0.11983556121600036,0.21665264613603918,0.1444479087838174,0.7235625190392723,0.6397104070053735,0.5910296850759142,0.06704351195965474,0.030162767614299923,0.5798642068835881,0.12653736221646295,0.6215954911661203,0.3712376734511662,0
0.2735365454669979,0.2262709297944057,0.2901415088708289,0.9338636549849778,0.1591781107123209,0.2837413091791996,0.3232485188339118,0.9704375077260985,0.5394591431616639,0.002058305510704961,0.08267991840763877,0.4935569394697428,0.7643387608938066,0.2561704413483127,0.8933251497032005,0.6852631153669195,0.7921964265141246,0.9435310452577307,0.31172680443771006,0.1034169593497345,0.984466452450691,0.9498538017260266,0
0.21572946184988592,0.2543584635550704,0.5142541442136271,0.017333805752428932,0.836366656234815,0.8068147446370524,0.5196296249468949,0.36529082274113434,0.3245209561223028,0.02788693793271213,0.42116863705808993,0.8406226716138128,0.13819565682963564,0.9519444075280898,0.7275257365799198,0.8961167411928385,0.5951067032977586,0.5958956412689314,0.3031973791561259,0.1582822426333722,0.2076860497458053,0.8702814527409881,0
0.21830912592563542,0.24969879873169037,0.8534569883774458,0.3720317042370843,0.5000282327753192,0.33107772719087125,0.9232474984576865,0.5246353452314152,0.8588342598166536,0.18538576098460324,0.44479428866964177,0.6929062499245254,0.8953136718981253,0.63810763748227,0.8910888567218472,0.8465996032443719,0.468256559703893,0.8884796601958181,0.9065568688968973,0.55662156695993,0.42040018709637106,0.8277635236306334,0
0.2318540011848068,0.2941310160737534,0.6170431736719019,0.5118110659257024,0.08456739738473551,0.349782189323545,0.7409582431904214,0.5453404539941263,0.5354763938737331,0.36966469988870654,0.1842660844965276,0.8821186809983146,0.10367851425721275,0.35581822699889354,0.984651394380945,0.05600774391260921,0.1561571072499851,0.21364637863194558,0.46252523863208495,0.5634350523512514,0.7255014609342163,0.19457584818093676,0
0.25804438729792517,0.21463999033063277,0.6465160581751755,0.5168719371598639,0.7100577020156181,0.5629578156865749,0.807974852918192,0.331854637924737,0.08966018466319403,0.7124961977802132,0.02005311495390283,0.5103264222318235,0.6662845274334266,0.8359161105278895,0.1825466866530766,0.5170732227453549,0.8779877796725734,0.9915433521785453,0.8470733507420314,0.017721760380464024,0.021199248443475982,0.5732336481356368,0
0.3683781713186359,0.187690198454699,0.09667787155105834,0.6925937378786499,0.8892950524235814,0.06539986059309522,0.8542136297866066,0.37349938080053424,0.40533690903131536,0.38280097085202147,0.7575344996832514,0.39838394860328297,0.8994943030586635,0.9198888563515594,0.882560542703425,0.14448148766622337,0.7802715727118548,0.7775088619114875,0.9804728213728787,0.9904679641588806,0.5400966199138065,0.0833290122711684,0
0.18339935223278717,0.26064710343078906,0.2260789304483306,0.6315583959237443,0.78853997981376,0.9766960298242844,0.5227151054507263,0.2869956351225609,0.733887272916461,0.2689036743255391,0.870359117427173,0.18610907704019441,0.4664712638594215,0.4933365348105142,0.003104857656941462,0.7024549915892692,0.7001671466899817,0.36418797576583983,0.48512559369014197,0.830391744213551,0.4444024777399924,0.6737022674087454,0
0.2936516180341412,0.24587831376239433,0.23855384720855244,0.19250985006733023,0.6392980157467747,0.4479896377597513,0.6463639303335798,0.24023039366615662,0.17577905019894102,0.6192917784709899,0.33429184337368567,0.8406544061521313,0.02597638126692703,0.9693202844078906,0.3106700694007093,0.10767723178695188,0.5767589834126909,0.47681859938891213,0.14901087697825255,0.23220470666410842,0.7819998759350131,0.9023563023217475,0
0.2388449914029191,0.20362210289811408,0.5579779965198982,0.21999306835207355,0.21503237504485517,0.9465765192139437,0.30255247365391136,0.46531892959702814,0.4545599551012457,0.4480835941119533,0.1586368816711764,0.3406954471267557,0.4192009688055567,0.08931881154904608,0.9766421776400139,0.09367353475730034,0.47806841038651804,0.9026311368682489,0.7204415424611239,0.695727446485617,0.36369102583068325,0.44569398394713244,0
0.3093708439168575,0.2538019716012755,0.5644090675931365,0.7780383802322707,0.4067973969321138,0.005454944091896841,0.45073591561832915,0.2064568086913895,0.692306728815205,0.1177474009976448,0.521114604702165,0.10675414901879665,0.6601382432732215,0.9774904877165826,0.16179482736348705,0.10671868755271241,0.19018108271621748,0.03199351307116649,0.9629810014295107,0.4880020809280958,0.2884471489893182,0.014566322006618337,0
0.21284726958273778,0.3499257897840634,0.338140840994121,0.57855730150607,0.4345191615779128,0.7036842856246084,0.3681185964401068,0.8355420567967279,0.9619684663787131,0.9288511231474099,0.9115460787340723,0.4982635036411297,0.26009011250459524,0.7040098952398304,0.004356825022651667,0.9927119611990788,0.6517068512169277,0.6765231136608896,0.7324387838281744,0.9814215624543071,0.9227120747218492,0.4057482290474791,0
