s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,d0,d1,d2,d3,d4,cluster
0.37571688976666856,0.1949104340324319,0.29435020664515327,0.28543091998813985,0.2554532430623702,0.3165357981662783,0.3024252580195703,0.11885463946890376,0.2662320616083871,0.1889301161277709,0.4090284380921875,0.27238779511684236,0.322882727759939,0.3646911258403077,0.24760528540455062,0.2224713675835968,0.6740392179749852,0.3322662304517097,0.22817396141910676,0.1666289260641674,0.41782522762136076,0.5444420398556512,0.19548710984053586,0.18083602519186226,0.7350647995857278,0
0.24996132630466233,0.48845077172477014,0.24612180908482895,0.48767405765516336,0.14327888034722036,0.27702092061667527,0.14722994858915325,0.2460036118904017,0.05795092479354935,0.043632089568438115,0.2834498055189582,0.18388103267861677,0.16197399815021202,0.24159798817194464,0.3516961845631633,0.31215525293498375,0.8140056601795878,0.4486574924960304,0.1930479055588406,0.23460605269010118,0.38206027055388747,0.21980731862518266,0.6122323924385318,0.1570424433640799,0.4353052218532133,0
0.34861556242889397,0.2889368869185076,0.20006252516952314,0.22095890492692372,0.16179636455217733,0.13143571615981883,0.018212073048163524,0.2620057707245044,0.3414214734092379,0.20228637683999282,0.32778637243898867,0.16635596236796013,0.14887026463043546,0.04863313592824359,0.5107860818717713,0.19257279644825914,0.7290467299947505,0.26835665554693994,0.3065711736630351,0.202332734590727,0.2955499919028406,0.5845534584235516,0.26313449210985085,0.0624835348924101,0.3771994934500198,0
0.3155554391929301,0.4275544635557089,0.20610518548139906,0.33041782756370996,0.33369982566194206,0.26267308932638156,0.41584032608271687,0.17146910693054324,0.24060876101479325,0.20128628062494627,0.08563618245709168,0.29658405157408835,0.3597743785773699,0.28868298494104183,0.36100769110491393,0.2758431872573363,0.863022440154561,0.0752496778254449,0.264418974656673,0.37408688976956356,0.06096941903425701,0.24391719573908932,0.37223870381411983,0.7016965048971476,0.516097853321799,0
0.17723113686045147,0.262008255408455,0.2911616251042286,0.17675215957726725,0.32064126407361676,0.1307637797448576,0.20336462855394888,0.15566934866429805,0.3340634173101983,0.25607308913942667,0.14205949519286432,0.21522835143916297,0.23815591272698042,0.30479834168081105,0.2563086270814295,0.32921147023703823,0.6575502217112832,0.07556969002572075,0.32519067511738325,0.3531643412550928,0.22136073280176582,0.8415202092673094,0.3189045811067931,0.869015721999761,0.02544897193515394,0
0.16169581960840657,0.3367505061518448,0.28551703265094114,0.2741056040676509,0.2198330319583512,0.24800367759987385,0.3019191471022472,0.18436396631106475,0.32741424357478766,0.36824819870656567,0.17180829353382762,0.20878909598297732,0.1475362129110771,0.11251368784627172,0.15003862569251009,0.08169478921608056,0.7612742432388768,0.16143980182481865,0.1550585006729485,0.39347788483414503,0.8401629531823951,0.030687960782081802,0.346129497598037,0.8951833339081218,0.2080352669886817,0
-0.06645169808327245,0.24513687426543995,0.10741709048793052,0.33720794772449325,0.4257333839299155,0.2037515402389548,0.3008140693162199,0.28045010306453566,0.050052065017120645,0.5570554125900163,0.19481922383263406,0.26559273287567925,0.14262384722313665,0.21980149103356877,0.28971148572579836,0.3578248887789528,0.6139113486124731,0.09564164078090495,0.3027596111066915,0.23993555635416633,0.8766010561413258,0.5847413648513338,0.991246767008976,0.002468535479299039,0.2558703104581924,0
0.2886866586609377,0.12711679533874207,0.12867478130619198,0.22747627916771618,0.2649216867565193,0.2675386037445163,0.33792293578226207,0.2895917698270817,0.2337170683541424,0.1521366665508504,0.3087614949247835,0.15455966180897934,0.20612240727659303,0.2825450772512104,0.28667169642084606,0.26993711599235914,0.8725266563565477,0.23200296138476123,0.1197892290395749,0.16727773844256733,0.9996187868809292,0.8682090775154659,0.6215227989023594,0.734269983478957,0.30441993697324243,0
0.23158112079963256,0.35447412420761903,0.17862857676742905,0.16051795521225595,0.14993232372708537,0.18235687430492487,0.19766878448118883,0.4204867536339399,0.27876110985478253,0.29040412711118835,0.1577787126769246,0.28563614012610744,0.19700819507308376,0.003246946550092472,0.2112689970222982,0.24717614506254054,0.7849891137985333,0.2977974697657693,0.16122810217004813,0.11587677490467513,0.6419422240257179,0.9286792147304719,0.17214528399248819,0.9184219287082396,0.74996646905083,0
0.3046790332800692,0.2070293950777943,0.37623335103214084,0.35031558969879384,0.3501458887237172,0.24240890913427912,0.14191010595124987,0.26233480377731433,0.3994136671214329,0.1152447061953186,0.27888250999438186,0.3996832623915247,0.40230393925330643,0.2886911661087765,0.2312329144433737,0.14816558745880276,0.6870833342046367,0.367803047531575,0.03835421324825203,0.2993600640504972,0.04828902747575825,0.5031682770682252,0.08751671171467135,0.27354040275623404,0.367425971474171,0
