s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,d0,d1,cluster
0.21533108192816527,0.1415441755418577,0.36233401203549315,0.22279469249998338,0.40022953298534336,0.3084363599926123,0.3775433552266231,0.004038134389881515,0.13093895778718065,0.3881988761899145,0.6505766179988228,0.7497209286630474,0.7406208902563187,0.3396404524223511,0
0.05491275104590171,0.3652859515756477,0.31300685698411346,0.21210996124162773,0.20749009024221698,0.29070814914032317,0.26128969716976685,0.12923978751434267,-0.07239846449750809,0.17753111473600364,0.7018455738207906,0.7679062222194847,0.5997006207250947,0.23610942758424824,0
0.24645794599465223,0.23759315507693426,0.2116304865294366,0.4042617376786285,0.2300865119116152,0.3240798227257378,0.14958722341669906,0.247850053821936,0.26719051855722664,0.19322441616610603,0.7749464249032577,0.765509207243782,0.21543086695989844,0.43613332179225417,0
0.2966221905143589,0.35648416140489525,0.14588272983326486,0.23973761622476752,0.3677732821711033,0.2107554337515493,0.14899670828320596,0.3157025199923905,0.16241213340732596,0.157301854138454,0.9214914925839123,0.6061284785204122,0.8222266096838204,0.6137415234650715,0
0.2739302259587084,0.3049194872966618,0.24298078470528478,0.23198531824453128,0.14052239859805532,0.3433940194400249,0.24156163235891315,0.2792843191193298,0.10361129198175345,0.2797517707991877,0.42763324962857274,0.7691592075245857,0.4031172274911793,0.12415586076925311,0
0.25366134266816787,0.3402690055761445,0.23684001286568082,0.10284535876745318,0.14403325342874423,0.18754706675598085,0.0938234241229321,0.10553477600831865,0.23849134108557687,0.3949334855190229,0.7011281378049274,0.6798775322889163,0.7369547445611749,0.729111486188807,0
0.14617202274338933,0.22905714290416826,0.28739451663865423,0.19226658031288285,0.28824886699976215,0.17452266483065904,0.12033741674204876,0.2947701489634338,0.3242768076837539,0.4304776232130272,0.7447789536442627,0.7647328834893078,0.7824636533817514,0.6073693732838528,0
0.150334973230264,0.28122598006888516,0.191683146321507,0.2782812015095272,0.25099560811763694,0.23500571390280156,0.24391899959977928,0.10568640468602955,0.2877642992692718,0.4068958864274299,0.725742979917603,0.7801250906820052,0.705113592949934,0.623270415206042,0
0.18519864354238125,0.2412701582265299,0.22434262147238906,0.1984071712263665,0.24766407609343719,0.28285263606512556,0.2512006132784091,0.24392033162285545,0.2010183835725612,0.168174441665715,0.6087133190886926,0.8564868909694869,0.9644355401916911,0.204661243092633,0
0.28345970844737284,0.38989151098192637,0.08644184677333955,0.18523058962189465,0.18148272797427067,0.20478763311228457,0.3189273908268171,0.29640313371483695,0.1323886681730551,0.24270651483254865,0.8973301501160903,0.6860596006048031,0.34400769768844075,0.7563801333982773,0
0.30611659088528564,0.3173667214177558,0.19321235499614753,0.20582678537885252,0.2099262454610183,0.3569802197675781,0.22670816832275387,0.14942293543728374,0.14034398327994968,0.37359511489834835,0.7145456607324827,0.7355834104533711,0.3444937981796109,0.48353745317840824,0
0.2103757690456477,0.3065229683815068,0.2504532087475702,0.19245531258034695,0.33246557243690433,0.21792008383343808,0.28584022244364843,0.2189338822284416,0.19174952507493492,0.28248522600941783,0.7990821099237477,0.8311562270678718,0.7190950739828141,0.9225139274275359,0
0.29015224418407903,0.19691752492444464,0.31986439819815776,0.19612150377027762,0.18230039746680768,0.3216815654206094,0.15127079851387207,0.2851716005417847,0.31084246577798275,0.1716943088299258,0.7687880364385682,0.7069907449539139,0.8219573771665002,0.19609254005013443,0
0.450611454052758,0.28817400680736427,0.21472258298920718,0.13334247128194562,0.3549305301527498,0.13397170971316358,0.26476914258867784,0.2580828422321115,0.1236006104391128,0.3008902893835522,0.76673657490036,0.7285577660233684,0.6639786319613971,0.6721050854845074,0
0.3272592702138529,0.30147031582896777,0.27035067700382936,0.2701427275918248,0.310886055541492,0.20673376689024198,0.30311017101781246,0.266612487533401,0.2606020211975006,0.11022945272568557,0.5984866900935157,0.6141079178058273,0.5283029806142154,0.9954984253038572,0
0.15016455276041346,0.06825455855095386,0.2278800937820416,0.39819221090316,0.20582933102424852,0.20421506537685633,0.35567252027007806,0.18783754037485992,0.19976224265034043,0.2257090458376086,0.6262654369606728,0.721248879326378,0.9033435643178404,0.5589989276633888,0
