s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,d0,d1,d2,d3,cluster
0.24207945650359924,0.31797987869260974,0.2047868360324676,0.3421745894203541,0.17975633473550812,0.3671755792134808,0.27069641787256365,0.24009818616083445,0.2692888602689278,0.2527130722472227,0.195737571203342,0.13931561680118018,0.17570483136516346,0.3277243569075012,0.8077956194828217,0.2751734533084426,0.40153368024457414,0.1990104445061508,0.268240256788138,0.6227816039019533,0
0.1674379680264985,0.13891455327622965,0.2636442467862414,0.33967081453313874,0.2900575913460314,0.043997916860721464,0.3130684733991334,0.23401915776898968,0.2830079913987838,0.2958458314962496,0.31495606922850156,0.13019955444325348,0.3281414879895197,0.4169052546060309,0.7726536849376229,0.2660624872367649,0.5461023793457067,0.014443177100831428,0.08939772891595155,0.06829843853371365,0
0.3291012912355307,0.31210932703374167,0.21734132250264945,0.06311554168991543,0.19789167909473815,0.2757502895109392,0.3000059126768553,0.17601134240394534,0.27539405564540675,0.3588302616278227,0.17280152798885579,0.3986121447416341,0.15191466369178203,0.25434014871467014,0.6853235214421949,0.1763639088513514,0.4447449326063455,0.7869522141161738,0.3021517082730284,0.8579549780456647,0
0.21499352893503842,0.3059800296855269,0.31235251059484326,0.32030787656171805,0.2690407995526931,0.20135356643261454,0.2644145951254645,0.18006418116459322,0.13687057178142853,0.31244343734006524,0.2962717351957417,0.18945360027557556,0.29237803601057416,0.2615525146368488,0.7405924939078301,0.266346258960215,0.9723907090611033,0.42562469370663913,0.9254487989119011,0.20293400071302015,0
0.22077128119162856,0.18521962338556985,0.19191549806889519,0.3573743634585374,0.25928994484112317,0.2705337985692984,0.2199867041269612,0.2190833973323391,0.2191907341931454,0.2591517663275145,0.17708864888412967,0.14463331041175126,0.36211360491038724,0.37584217889440386,0.7292507077358407,0.30103972531992396,0.29109295112238975,0.062166928788102926,0.8748562828674704,0.5010781135709027,0
0.20817698407205165,0.26555605908962643,0.3004214648786708,0.15635908099847207,0.27675954582182677,0.2561206272938477,0.17873976583672452,0.23375966063886813,0.25480294289131633,0.23910432665211684,0.2485547434398817,0.3226737065194275,0.1387418432641676,0.22931785267540516,0.7036052774252604,0.25578113730000157,0.2828547412603527,0.32086994020382276,0.5179659937609428,0.44904507161816487,0
0.38537965792869017,0.40342532767607964,0.19783339479134188,0.2104759363990235,0.2540186150301513,0.13454605514743584,0.25840129324271016,0.256814822923267,0.46204597253999385,0.33044293125928065,0.1393899362259384,0.23184658223495727,0.29646625821060013,0.09806012978813963,0.9430673734288625,0.16292821137910468,0.8892020991690661,0.6010337785721782,0.7406385353738775,0.2992829970234673,0
0.38382239473694624,0.3592841270357718,0.29861238680229624,0.3617320635934119,0.3245812152569341,0.0849310205227706,0.3266976997472941,0.27961728010385095,0.23918802456864577,0.2795237574839359,0.34290440000019795,0.4317057769711451,0.3187419086936656,0.17557999644980118,0.8143428574364762,0.2801869739642898,0.4345593131756703,0.9829704069046912,0.6621933392686055,0.593164850185985,0
0.21522160358245013,0.2485214817931434,0.14798376513845068,0.20968613495499444,0.31499664184080156,0.33505659246452785,0.30712837260033204,0.26842173413919695,0.2748778896708508,0.2776852348906365,0.08141807654463182,0.16750588955153473,0.2706118917742033,0.29486383140070777,0.7097715287249869,0.30796123923428,0.9564105589017059,0.8719130168885163,0.7092200606469209,0.9184725221568472,0
0.22630929303957642,0.21004999931072574,0.27391924474189216,0.17562645677460392,0.22267529115833948,0.3198412216372549,0.2529039182911209,0.24773535731295226,0.3041916509935484,0.2005097657648996,0.1282702658375287,0.3464549796299818,0.17628458472988517,0.22496348627666304,0.8068257754196486,0.137453940211987,0.6116291892763986,0.9316589767020795,0.27939575202809175,0.24053845363928184,0
0.3661943002802219,0.28719639338173936,0.36284075968635815,0.28595048449215854,0.25715526262042293,0.18695595647335342,0.26179757586087926,0.15637858236828217,0.3493543370770769,0.2528740854785428,0.3419660283729491,0.20944562944788622,0.30972803307498525,0.13108459903979536,0.7253617296467736,0.18714462678356947,0.9433501827175166,0.29378781032984413,0.9706658538188984,0.275148445121155,0
0.22699318851260342,0.2750811924651828,0.4013319073620981,0.39187764782678863,0.14351035755019492,0.23275467592981772,0.254875110243219,0.21949289128377733,0.22586051620664188,0.3701180353431642,0.23485037102224904,0.17438223276963352,0.24534716109949517,0.2706760469410731,0.8832127368016552,0.3047377891702947,0.16977509413958392,0.21576985825456108,0.16096138666259097,0.3167776688649092,0
0.16239426094398549,0.29014218337975733,0.2696852407764403,0.20849057765431359,0.32685699845203076,0.2855201986967674,0.18185327739910068,0.3216274289745318,0.17067850239156063,0.23379053097166977,0.13774244231545174,0.1887403780184238,0.1857090837329543,0.242180313864679,0.684854986576769,0.23793552651868655,0.5221558767188225,0.7057376266435322,0.3659397091300588,0.88331167865273,0
0.21442094893849428,0.2641661182093179,0.08127406617344338,0.23426273279893922,0.2521572225991954,0.1506313608849637,0.2953465373443901,0.2588575425214326,0.34519790526184296,0.3773098690175358,0.11755590031856622,0.2952222234858816,0.3204492983996818,0.2665064381235378,0.8554852593699084,0.27828131866540456,0.6749326691286576,0.2653922722549621,0.671947248758734,0.3935780001903688,0
0.34399277539390455,0.271825695603788,0.21931630881973246,0.2832710484628925,0.17165307167531946,0.2004091192082077,0.04784447519231977,0.16752969727266115,0.2432962444575855,0.25997766769248926,0.2870595651537989,0.3718915232528216,0.3377466745616396,0.2529979907324056,0.7784668271484334,0.2002854749090515,0.38277792303539016,0.18793483844336067,0.4701749813802223,0.25995185610031746,0
0.16902957318757905,0.21338431272124248,0.26738691448835156,0.20769972339687992,0.2955777130137146,0.2968976791824259,0.3128195548687185,0.27666981444327154,0.08954393912017178,0.3167372707415236,0.2891739818684901,0.16421892811717848,0.21290069506877213,0.16556968510211628,0.7882096607163781,0.3168691082276656,0.9478815837342528,0.40292336345171054,0.25002576290857936,0.032411524874753406,0
0.3447724369941752,0.24309366732004845,0.28431800702869636,0.2432846189092805,0.22921526680745352,0.2201082945676585,0.1269120790739815,0.24227551490049426,0.1743308975005643,0.19073423243296386,0.26870433271425914,0.2883117571396243,0.19952661653436826,0.3550099542381294,0.6662842396531663,0.264983860932576,0.3576896899887999,0.9418159575475669,0.6056090742179658,0.9268865828499351,0
0.1899570669740801,0.21773782336304762,0.3289168917975266,0.1687726993393428,0.4108368129204043,0.23115130495646424,0.256925689186136,0.24834700923701022,0.3774230925733203,0.2732767404682802,0.3268356649863856,0.2540817284900439,0.3095321754543467,0.24390051250497896,0.8123703202349111,0.22673274927295717,0.8804947975031012,0.43556261311248334,0.4874074214245654,0.6113549386043744,0
0.22698834761946796,0.14514686374451174,0.3351184590835172,0.190574463722552,0.21447243698831614,0.12696096892298736,0.31990995981985026,0.13772808032630313,0.17389373065584332,0.38626318657045366,0.25952639847793363,0.18945326334032694,0.2319316932019073,0.2598582145874476,0.7325623180613656,0.24390276467970437,0.023855490411800684,0.2345731703537457,0.7688831644815903,0.6061046262349752,0
0.2094249660695569,0.05772472207396337,0.2732793567238415,0.23385248726720564,0.30407303285358733,0.1540222310513762,0.24059771396433458,0.25083924119886936,0.3024938626398579,0.24505059475187235,0.2714504428217472,0.34316876218834913,0.32597553713528,0.25796004944389883,0.6406298509337736,0.48549385586261773,0.28900797020375557,0.44118225774318165,0.20798076556795508,0.7042244594330759,0
0.09947329329245,0.15688579024243487,0.31766353860555463,0.19994733264913458,0.09516669798898322,0.2778475944993404,0.1652863599131233,0.20057715181468355,0.3013703371198579,0.354900126784203,0.23092314807297984,0.24059191484499354,0.26852621343750915,0.2475487242728359,0.5754382421390023,0.1849981542751935,0.9431880346234225,0.6550959495556482,0.6871740561544863,0.2248810097863715,0
0.2428036808488608,0.226708061447043,0.21856398009037692,0.20863013928778215,0.11852902456685371,0.25611450930128055,0.207278053986821,0.2636142557011042,0.23161046093152793,0.2567905998330477,0.2962954833793796,0.2232049263049593,0.2112569176581523,0.29112930886756205,0.7032951730785816,0.31549087761075256,0.5772916504127046,0.22202536020987762,0.9240923116751376,0.03272500263414013,0
0.2468607653343277,0.264172721372344,0.15530959280119128,0.24850908561203855,0.17177426432850057,0.23866335082986623,0.14870770013275197,0.22799867777668073,0.27230392083092414,0.2892103247170824,0.2367251533925092,0.2707254872504707,0.15757934568136603,0.3696173659517964,0.6995278818212005,0.36641155757223065,0.371633161340583,0.18889828214257887,0.5574418589963244,0.8232648714841899,0
0.2279910357425271,0.23925405397487137,0.2576026282652041,0.28501666050160296,0.29179474023216284,0.2400902745777176,0.41725519383435217,0.2510739324301845,0.22744107685517156,0.2727696793260916,0.1754472488168664,0.23982768277531563,0.3611429513154668,0.17301280041544548,0.6727815510952161,0.31427141800480474,0.3212259926358666,0.8527433510645595,0.9201361323162806,0.3769441816063853,0
0.2920086329296215,0.19661773620668607,0.2371610626639412,0.16398979732244845,0.22993219962798184,0.3328300794505794,0.18073734013648346,0.2810901179430936,0.23908526486142087,0.20816599186499918,0.25675804981977407,0.38381846512824,0.4144875707596211,0.24104491597699204,0.8263940172174437,0.3607292559187966,0.04470102327019776,0.9223862122307943,0.8956121107573585,0.7119153032915924,0
0.1914516346764576,0.3661543729299802,0.16342889994066467,0.3048892968622637,0.26283007995505187,0.2701100402375941,0.3300743002678028,0.3102596366333964,0.14683506557382658,0.3087876648387668,0.2780016236055754,0.15737218125452002,0.2278285668310278,0.3991164443245537,0.7336079957986559,0.3101703673084751,0.7098363698169835,0.9022102286953995,0.4143361656742234,0.84296157341905,0
