s0,s1,s2,s3,s4,s5,s6,d0,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,d11,d12,d13,d14,d15,d16,d17,d18,d19,d20,d21,d22,d23,d24,d25,d26,d27,cluster
0.23253872024848915,0.3155689323557157,0.7905647689349914,0.30075492973974705,0.8676651186751445,0.2770305142151761,0.2703756607350412,0.8008929386369623,0.17253786751355493,0.5909598638830376,0.42062824756072514,0.7294198651932342,0.13750172902753754,0.41886878950523554,0.379109303738414,0.7722273720053634,0.4979734546526856,0.7423448798303658,0.40814844324358934,0.772376522892538,0.6897698527551518,0.15232867096040958,0.8826269889750377,0.02876623303219683,0.9900606870728742,0.7401656720513451,0.6127665798800926,0.5834866097496647,0.22508098233569118,0.7584497651979946,0.4770845590455983,0.5005547020415252,0.7962337725700694,0.24202191789955563,0.8937042924820316,0
0.2956206027811049,0.27723257867851314,0.6824457381624787,0.21516244159650674,0.6889691705679849,0.1542795793675132,0.07392888787050406,0.8061025968317855,0.2510521024940595,0.7423309238440606,0.12715383121135437,0.7153632798339646,0.6597825738371123,0.9642910386775383,0.005884203552045997,0.48075247413117606,0.3434174425940296,0.15359773227373597,0.3956195463925112,0.8298778080537262,0.3577803131537046,0.9310419345921461,0.5826149590825621,0.5729210624624314,0.1502378545447003,0.4168616343935785,0.695999452361928,0.8035213003338075,0.5130860041529475,0.14089702027590312,0.8208142730749038,0.042113148157585045,0.6889144919711124,0.40301027571351433,0.3194192871855269,0
0.35605008188774684,0.2938083247033957,0.7976752424803851,0.23868916200810775,0.7257920800982275,0.18711320710495144,0.34417136712438456,0.4538976089095521,0.9106876646938229,0.7639508255976594,0.6076921590420178,0.09347604937028775,0.8784253655305515,0.0213401800056775,0.08037557394433859,0.5220153193290683,0.11562809834153798,0.899883414573378,0.6135988394949762,0.2654155006317971,0.7111663820921232,0.6056743744783779,0.969319282102453,0.7824067703596272,0.42468542826916567,0.2554423063780914,0.552650796934796,0.3166077650986796,0.7756463013536923,0.2536112242524061,0.6358589728825041,0.2718232064832924,0.8382595556926239,0.9664021993291091,0.01809882919087491,0
0.2010557074228322,0.20814561366539916,0.826865129588524,0.12979342683371745,0.7516486603700713,0.3313574120772972,0.1327959506247111,0.4806915368240837,0.885245472331143,0.8793774989531158,0.19663677107824895,0.3729953431007522,0.29696356852725647,0.03291751640236362,0.1832161674909928,0.6535393348809044,0.6765100423996917,0.23123289894282406,0.19547729098577937,0.007745537537141356,0.32269514021046,0.9056495539930249,0.9744204828642847,0.8738405380935592,0.9623820046543408,0.8896222502847674,0.6223839158390232,0.6590685546752029,0.7244705859678233,0.6280355875198941,0.5487273624504008,0.2785042282279413,0.7947070766490895,0.8085800556052994,0.029018266311695795,0
0.027703230723385264,0.26072941956356477,0.7135188222220296,0.11391047998810278,0.7303838190334841,0.1847851458020046,0.26959481199376645,0.09976120669275368,0.6776886370564771,0.03661781243098838,0.6990657388164961,0.3035633537386361,0.0026169532295122755,0.011061760935011544,0.7549383884791465,0.8045154880384724,0.8636519593415443,0.7347165184119745,0.224180331824684,0.9353352739867831,0.9063225733795695,0.9149655443342807,0.3531360895521458,0.7242656069117955,0.8197293027087701,0.5573653945573975,0.44496126120176027,0.878028847947998,0.3764576794174731,0.08039151804275235,0.8378625458578997,0.041753128433719255,0.2920282553175907,0.6212813300708309,0.8704902099543523,0
0.32770312071205504,0.24798802149669835,0.7891829455213485,0.3663531651293361,0.6329187391350894,0.21103260304633256,0.1446999853332469,0.9858169104964972,0.3151126560865197,0.6546728020751488,0.8240977675692305,0.9719464811644642,0.29855400572521573,0.9305634758721438,0.8892599593849081,0.4003700933243498,0.42186422716758454,0.503936931381265,0.3492064720330663,0.7653120331864807,0.8433072746030176,0.5912338589063979,0.5016166726202764,0.6967907699839482,0.46570505088116587,0.6918750504577065,0.5975561645054801,0.15356129694456744,0.5625362598103854,0.7084232524016324,0.3775181684122474,0.9783158437774148,0.04761299195811375,0.45656496296261206,0.23963795491995843,0
0.2615248576363759,0.2981380399062399,0.635779764264619,0.20361524509750373,0.8006450755898599,0.26112252851249756,0.28078492567736657,0.0476049857087516,0.819937061744166,0.5325444782014924,0.8509623209429323,0.7989922331324807,0.5529131640721021,0.37966968321287464,0.3230360145207133,0.3469615609501119,0.16375708486299267,0.9007023945004681,0.0392020153223368,0.18221461949950246,0.8295662383262444,0.02570368897901587,0.7074553288514893,0.45336515577299885,0.15320768422248143,0.5693190245211034,0.7731890997071584,0.35857740533238525,0.6889588252258537,0.5535847203149825,0.6452964794021331,0.08125310190342871,0.8856648230410549,0.2779566746575609,0.02850199668719533,0
0.2648525937790776,0.26868804224765624,0.7561671554837052,0.3214374730545593,0.6991341952682524,0.2724142697127517,0.2811890535757299,0.3958600875839674,0.7588371188740568,0.17380146498669524,0.969819691212049,0.5943778473559664,0.5732947677701068,0.22351737840573327,0.6537766756947445,0.451106369469208,0.3247005327735635,0.261424677018953,0.965285077576569,0.9218119431066343,0.28639774653923744,0.18587274014628474,0.5161454476107842,0.9684384772446019,0.5291722323917503,0.035392902335303456,0.8587136235819584,0.62934211107879,0.3858381294697306,0.20792914700461373,0.9429617242239643,0.09141182130922942,0.8554057680859961,0.7867124537091017,0.28842215784416525,0
0.35599883262031445,0.17325712902854654,0.6959195495575021,0.3116513016513925,0.9372912394873498,0.13147510643635704,0.300096457192146,0.5601206065107776,0.5071995053063864,0.9759333336698627,0.7612737589643483,0.07047097334213881,0.04481984570972497,0.04970288228175257,0.39202472648994624,0.6433944747178766,0.3806349564483765,0.31007364476856514,0.2936143614592779,0.2184638052409531,0.25447456101950183,0.9354380270794918,0.4360514774784078,0.40542123183116185,0.8583871759228212,0.06230869011833373,0.1192264383365862,0.163200128722093,0.12881047931854095,0.28524740910362845,0.1170987939934508,0.5875793303504713,0.7114788012453009,0.22021869098116276,0.0011525885783925105,0
0.2205347335365506,0.17528380701697674,0.7696127461557951,0.19705198703089677,0.647355820195566,0.23170771295177192,0.181417681378509,0.1831730195410668,0.7562464001899137,0.9756529885581062,0.8151447464221527,0.8621754605624257,0.6222511158806567,0.7748927183282808,0.17007355415527203,0.6175515126738912,0.5784195688184696,0.825708336199254,0.3319204920769755,0.3769340436986778,0.6883646797528427,0.8722401919421712,0.9556328134729992,0.23073955296308757,0.8660832046878331,0.762482154169799,0.1588191001492658,0.06497938735243303,0.06135680946118938,0.5790217500501386,0.7905735041010689,0.43079423327324773,0.4986525605949178,0.8544385650734915,0.016897581458372057,0
0.29731454942956537,0.25671301089149673,0.7545581768974451,0.17687141348970076,0.6612499488026055,0.20348757276306545,0.23689971003872526,0.16738281627218332,0.544876337340301,0.9732739740091291,0.2875817906717183,0.201312879600276,0.8570517624948547,0.9880885092535051,0.12821115368818747,0.15714842948048768,0.37285995460048416,0.03735369589043136,0.5724933420362663,0.9409941197456769,0.3879014690671312,0.9401400359754593,0.0066402436382997365,0.831157358350447,0.21150953359067137,0.8904954381791119,0.09185993155632588,0.16763360553810247,0.6198345939668539,0.3791027913770024,0.3710915101099941,0.7863691003475762,0.7605152759703678,0.7684652535807384,0.8376385323402141,0
0.34496953016107296,0.443142869610726,0.7605521279569356,0.24704718735259093,0.6330045977002181,0.2978993716073998,0.23663156939433605,0.8260441984832398,0.8443780424899597,0.5687441385358873,0.8247681006416223,0.9182169876142066,0.9711114983275926,0.5752782881133589,0.7548056296400821,0.9889570509021072,0.7823311037286222,0.38199247153546445,0.11852768176537665,0.9243094936623842,0.8248329041860908,0.2998723371573997,0.4314207653717428,0.4036250891287111,0.5122059145269997,0.9598082104749635,0.39065086472693744,0.4477615312658004,0.5501933290359138,0.9811399467277212,0.98883918494795,0.8059743070367613,0.862022381019128,0.8798835063390286,0.6727846212329112,0
0.25361561467202554,0.3511713559867722,0.7778059617824864,0.2686305560351311,0.7181436688503336,0.12480521466863953,0.15815996682030492,0.6107020872105231,0.1678068410231358,0.8368729330827422,0.3090633915202373,0.43440926548285463,0.6351929673599835,0.7991658475458714,0.9015447368194007,0.4463522998673466,0.03331111388005392,0.9346242445603172,0.8876484295832978,0.1608419672948087,0.8581887757334898,0.15408556327908296,0.01609717500623775,0.4590620832921949,0.03328344615533341,0.3875910771809645,0.3274780183468221,0.13062240855982854,0.1630721249968614,0.8466196960936072,0.6436933826586974,0.9007661973958523,0.9458526753451919,0.8971718455499296,0.7461737630689689,0
