s0,s1,d0,d1,cluster
0.27830723166719334,0.2787411147924595,0.22785449326612717,0.3554314199692493,0
0.29727408828369317,0.16112628423616787,0.4808318648205261,0.6580572881531245,0
0.310406889205521,0.3193214130956685,0.7880342349316727,0.20346420258377484,0
0.3134625675296151,0.10249563014815666,0.48512551748871335,0.6099662192760924,0
0.2481475110158475,0.24775837952296847,0.20033920163357,0.5718020121661364,0
0.1582494673819725,0.33693271810537195,0.09332463356567722,0.3935681575802453,0
0.2535544376815076,0.3063805550017939,0.8509540281909882,0.43650320117541386,0
0.31148271792735316,0.3829116275591387,0.5265626066050185,0.9994856044694627,0
0.3191850897195373,0.3101218012044974,0.27833508524927875,0.4665238291458236,0
0.27968731287466997,0.16227904679023888,0.2715402170309742,0.47554118328051465,0
0.12437825503075864,0.18985316885615622,0.7820919620690359,0.2512829340949492,0
0.249900586883618,0.2899227106399685,0.777783006574238,0.5573115070503377,0
0.2780881470807389,0.31981808030887693,0.6666717759651624,0.4116238262630125,0
0.4250783239717616,0.3073042968583569,0.025581463377158054,0.9911549727393383,0
0.1888510913025745,0.2424361784590926,0.37899166322462197,0.43451005978448676,0
0.12124774649028056,0.37899356960287056,0.7459525180928906,0.25459537216932593,0
0.2999197302950225,0.32284186813740284,0.3102497391771646,0.7732675047756334,0
0.28197115096666436,0.28056431894078854,0.9839056976285421,0.6498224593680785,0
0.35107169192606313,0.3367284273384498,0.19731385688189385,0.6804502675531133,0
0.15267980318342747,0.24589606878584888,0.9774646253723805,0.20194146001227276,0
0.3229983035232571,0.16296829771290872,0.19277975414860538,0.9139643646060099,0
0.19841703019128698,0.1833820808714381,0.10443816371018622,0.3301836677108496,0
0.35660248486634766,0.11545474728527391,0.12146961275709034,0.04800187948710266,0
0.22197470311956596,0.36307058890420446,0.07284128942445589,0.6485624045367694,0
0.29007335039488746,0.266813657945821,0.6907593821493646,0.7318429940629905,0
0.3436292998590893,0.3362133650350802,0.658468717754857,0.20533817375641794,0
0.16349108933017814,0.3195373385952413,0.0784944410155094,0.04133426339618773,0
0.23482686875380196,0.25294090211986436,0.7766369305237316,0.831702162126047,0
0.15481856942893946,0.2622106265611946,0.285653515706373,0.726851926254259,0
0.19092946891287318,0.2909876055647663,0.9572934030735436,0.8576225003531556,0
0.2150274417677825,0.18481831844375463,0.5270896439909809,0.0873326668911093,0
0.16322029817582034,0.2938701611714681,0.645835254041736,0.8559763861056415,0
