s0,s1,s2,s3,d0,d1,d2,d3,cluster
0.17985266539085298,0.6680774492377091,0.28462218875567574,0.25794575396461067,0.2902824147483577,0.548032446256605,0.2223211415628067,0.6616620995899903,0
0.2246852506180169,0.6642136548174945,0.27989182443945954,0.1441805353701526,0.5856958529636366,0.3118377142181634,0.3608654773758929,0.6422495555858027,0
0.2665358736117748,0.6960944021412471,0.24746020013175013,0.14094508896699884,0.9532918888743753,0.6946241891591085,0.024885592425257452,0.13371254013561396,0
0.19694780172746845,0.7121352219485051,0.3065879884586005,0.27948888682089784,0.6695173226131222,0.34636127558519936,0.9733282801977462,0.29919888183354526,0
0.28039639322761634,0.7849016890719065,0.24699779400925073,0.2685808650993562,0.8503216257085778,0.9192383284239997,0.4531124177972927,0.23607858595963416,0
0.28631886319879135,0.7468296881763705,0.23038067834573994,0.2501377521049029,0.9348257482269989,0.6486541476570736,0.8383066436990859,0.44305572599687204,0
0.24048457862917622,0.707308379547976,0.20516175160076783,0.31011983578437025,0.8885601983100692,0.5209974323942158,0.6628525538800518,0.036968424695157265,0
0.2785392492900926,0.7221605821336872,0.3004917680050177,0.24589391064101376,0.03653115941648932,0.03250472416006667,0.4184849365689217,0.040424921857713736,0
0.27171609986034895,0.7391061691330798,0.28555787976405966,0.22861376046266446,0.7140198183093578,0.21446216886797698,0.914333913513778,0.8405351159418069,0
0.19677383056199382,0.7611889143559972,0.25158294100626577,0.24793498073827797,0.8505557801059239,0.42059992423322157,0.6042063644950733,0.5096905290871363,0
0.23556482444448454,0.7987480474555786,0.2068273547036228,0.27164983532567677,0.5983727047350815,0.9889766983746358,0.20820861692333048,0.5452193749748885,0
0.30056456030407586,0.8164765870277793,0.2474163044633996,0.2296728173101582,0.011771191877960385,0.9315959953708765,0.76556262521622,0.7451402021000272,0
0.20863960262780462,0.7530622956578343,0.2198008029899394,0.2665792667389828,0.6429945915884545,0.7805313952029564,0.11309342149027246,0.5658619576685245,0
0.35878708099098644,0.8434499622450213,0.30254371334777946,0.3102411329703691,0.7271732017867572,0.04734844714697428,0.43091936083969773,0.5685455319728755,0
0.25820459821017594,0.7144513449186841,0.24302612879470237,0.2380987931381192,0.5343637106921205,0.566706351478296,0.39173214757738517,0.9782767123877506,0
0.3079226513115145,0.7024562817053477,0.36388416183626665,0.23172286937765194,0.07305567849159356,0.8514388279686848,0.8290298064261458,0.2860421381372923,0
0.2217305921852304,0.660495881369721,0.235199775263651,0.2398879918055237,0.8871836635109019,0.032449295198690775,0.13125180580699813,0.012757180653171662,0
0.2620927558400285,0.7215834089718761,0.30193147198600623,0.24182661318165435,0.019411722599101844,0.6556858719177512,0.4170044791445717,0.841126715847344,0
0.28586917312573845,0.6805029432058124,0.2954954216229164,0.2850652134927353,0.5759661180574188,0.8525706808863023,0.08903897472988798,0.20622382158432484,0
0.29642881344731203,0.7124835511732538,0.1741013673675233,0.2504255145159759,0.5731073810973724,0.6856423966835796,0.7322721501157033,0.04483758710269736,0
0.28259324286579246,0.7205638647822853,0.24091374270223584,0.28445988982803766,0.3374400080236124,0.3144118124724705,0.49083852581900267,0.8502811558641541,0
0.2890317189758752,0.7451453298620725,0.2633087176022032,0.25620294368906144,0.5064752326186439,0.07034846749929402,0.27538214859425547,0.8245042752489188,0
0.2598751657440608,0.7269042948364004,0.27399520794630117,0.31444542320726904,0.9685937035978497,0.8136159448810839,0.7196218567822237,0.5430171692836766,0
0.22145206421682828,0.8292608108270579,0.2771463457753458,0.328716744195534,0.2717313486145859,0.413552158677455,0.11546916751691572,0.3803122478084153,0
0.24086244280499128,0.7457303760931151,0.23167447029300325,0.16524801613937193,0.20083709310685072,0.623006075755941,0.1877466919207592,0.02129246161630516,0
0.3812251650473196,0.7663231903940079,0.17749213847365103,0.25764043039021534,0.8278970191184675,0.09550473422412331,0.13364603595196634,0.6764215392561039,0
0.31453385566051406,0.8682986543626364,0.22678020223049616,0.3067405194231369,0.9389623581422573,0.8547121438912748,0.9720610022347013,0.7354543131096597,0
0.26306188248079615,0.7830140135063285,0.27491026584707956,0.24749419020035185,0.931293645499057,0.4485250479941958,0.07935140732458923,0.21281731119547775,0
0.24461265963589307,0.6499755716762997,0.25182299258981033,0.18708453975713646,0.8139855289630622,0.3375746610624262,0.6061135847978889,0.2085399215745255,0
0.27723366740884886,0.7831753396081623,0.27623263599585784,0.25372898471758926,0.3872847645153168,0.083896469521348,0.3035846842465496,0.2733218564476948,0
0.2150876353201428,0.6781436405612741,0.19435150539790264,0.29568097649948843,0.09391791824844031,0.43101849608860876,0.002249685046213923,0.2635384657996074,0
0.2948292811050337,0.8101927712482226,0.26798837527867253,0.21688595753140255,0.5219815560356427,0.31667767359978094,0.5765570346801265,0.3062455585958702,0
0.12683303007358682,0.7345910488425393,0.23789454057061454,0.17403994011688817,0.643176596758813,0.9639593842330213,0.5941834786977157,0.9280320342219693,0
0.2127186261675624,0.7374018544350232,0.28484527137684545,0.1673941949146406,0.04439986506277793,0.5310911168871871,0.16791590107894383,0.35954000605674685,0
0.2208065032634629,0.7052926052966767,0.2697150950130272,0.24515382291852508,0.8628213523988386,0.9783292831375965,0.8583188411762371,0.611993129275182,0
0.30249027028209324,0.8362669031381992,0.1847081392072885,0.26367223418520835,0.7154850617650202,0.5124055092955139,0.5836227096239005,0.11949589410851902,0
0.31019095782078865,0.6701299821435487,0.2713027299909782,0.26133999067697095,0.8684555343747462,0.3664249498911786,0.9196511471040026,0.2841355980232445,0
0.2341529928975606,0.7723956471219268,0.2548730569650514,0.2582193953946858,0.4606389218961633,0.34585179535668886,0.9022907965254601,0.8944047239613141,0
0.30063031460783995,0.6516314626144207,0.17239896886123013,0.2737582116695741,0.8191510164198007,0.057309977522218,0.5819477725675348,0.6917763361667315,0
0.2186527751238745,0.7358680913086073,0.18381968711741686,0.20744990282704953,0.9347105355587488,0.18235062937067525,0.3209456099823972,0.665823233524653,0
0.2434995382190271,0.7396574188866483,0.2539185714272149,0.24592702476734465,0.7693128716561015,0.7358176092637547,0.05820139268215063,0.03659135700672933,0
0.25490607960118494,0.7768289112250398,0.20985924933696384,0.24495380721448154,0.9312779190039984,0.5309933751190964,0.4464751022134148,0.11404752459795242,0
0.38552586331679406,0.7063429825730568,0.30642969300387546,0.26634909497712544,0.8098385002703717,0.6775820126032582,0.8636591003666623,0.705680322466941,0
0.2413354712263962,0.7227827827257219,0.19341705253910954,0.2644517418560709,0.8984909431347976,0.4510490602884687,0.15197652928687455,0.7562122915071993,0
0.21419162697657712,0.7473349848802702,0.19918006925326875,0.29084948370588454,0.6770705174337481,0.9360169688735775,0.582494384770179,0.10971270600837812,0
0.2981895811884016,0.7650842782705385,0.24641867821731037,0.2682001092447273,0.19503810384442255,0.5134031447363332,0.6690201651754372,0.8322585223240432,0
0.2227044246559769,0.7280124821508425,0.16023818615219132,0.15881610971427712,0.3048875468957919,0.2674826041912408,0.7439551609918127,0.5958479532334748,0
0.30050276225632605,0.8092248777623944,0.3408395056533738,0.23002975315612867,0.6218260757274551,0.545712065167235,0.9661658099213469,0.9464108900294831,0
0.2954925823710619,0.7107831316478163,0.19007036176872466,0.3513774463372634,0.7240196205831196,0.24318991870508244,0.7194265936520774,0.15984738433360735,0
0.3368480537344051,0.79572070305093,0.299942174055713,0.26101184388116466,0.715352177084769,0.8209217603116908,0.3980378795718139,0.12505517065190896,0
0.2475433943839107,0.7940447581432939,0.2939927536835234,0.17598267091238673,0.15005582093901604,0.7025539492409635,0.26992679325537683,0.60274533241049,0
0.21029780494004763,0.6801504052210935,0.23717708699024972,0.22308246923279532,0.04776506140510561,0.18793638439051297,0.07613932049994887,0.6355855144916953,0
0.238960532229478,0.683901630188427,0.2404168065239855,0.21586842676218407,0.8245780760139693,0.13240953574387238,0.005090301990513635,0.685012794409105,0
0.25339401864085437,0.7532422415684864,0.2082323105957684,0.24626872952071746,0.8060642320507547,0.29505550294520555,0.33003118295091927,0.2476411106663099,0
0.19764663245913294,0.8067697243742241,0.20167878423736754,0.24396396633554376,0.41196645751307837,0.6321122944172523,0.7331456948863005,0.27939937589574526,0
0.2116454756086744,0.7756436332564043,0.2162466887983224,0.17800613632849183,0.533024002868828,0.07288427415073595,0.08441868010392217,0.9227725938796875,0
0.21008874526679794,0.7830001439479369,0.24325030710645545,0.28978315581386915,0.2879888772531579,0.5966032282815773,0.4633941816787198,0.9344884079681921,0
0.16597824045202525,0.9165129629455391,0.22964663941423907,0.25129611250349737,0.1295725547422769,0.3089191963031952,0.12223050889935294,0.7394574296720138,0
0.21311752812531337,0.7533254672169621,0.20321808346845782,0.2551089278946406,0.9814519358901965,0.07685127859899876,0.7296300584982977,0.8204653907368974,0
0.18856035334842075,0.704973583848045,0.18223723578835038,0.22281720250111403,0.6932238595650303,0.06318164828916761,0.05148139748346414,0.9611945209159528,0
0.29882378120979425,0.732171057651444,0.37955133985989953,0.2684056052629639,0.11844747254735888,0.9556441885508811,0.4707424622750579,0.6560536833245956,0
0.3062694243583285,0.7823978141690419,0.2713043759406148,0.18715098442913053,0.6746750363986241,0.9963256763346405,0.7144286535232831,0.8608032344455697,0
0.22898383165978797,0.7331675848659673,0.15311581725145879,0.2413228609333466,0.3390525145115645,0.7448529976474453,0.11031888043602056,0.553529188995719,0
0.2661181273102076,0.7460314364105916,0.2910941507210316,0.23081629687426203,0.07025550395469704,0.0778672726081916,0.9173777755600744,0.3571987616800819,0
0.2579903567800268,0.6956497954809384,0.2571312373733331,0.20887178365404152,0.3461345627625625,0.3769345914392722,0.9304168420742622,0.8416803164532971,0
0.22715604497870223,0.8845798752251978,0.24477851955369365,0.2541427336078374,0.7563375095827954,0.529370498529486,0.5665965917164456,0.7822047521769998,0
0.07702065793758983,0.7609522991535078,0.23189391841078422,0.2710869842285909,0.5417129756010283,0.8894333484437149,0.19657636781439536,0.7804536482553658,0
0.21567759815448134,0.8015453205390575,0.2454878175672798,0.2505168806657288,0.7314808975894829,0.9139066509392714,0.15273122613762824,0.33894927638446526,0
0.2510800678811182,0.793242888008242,0.21596065915518542,0.2797131600810645,0.9423038267734835,0.6193523075617055,0.16559978141384157,0.30883458605079406,0
0.2556767960320784,0.8068740016709204,0.2929381736292075,0.27498570460638294,0.42659003791493066,0.574962861094863,0.23783141869027946,0.8341372712099527,0
0.15475198048429656,0.6845798929925959,0.24310585444768296,0.24594286804753349,0.7574203819706593,0.2931235947445573,0.9947835737490439,0.21610019055354646,0
0.21483605774632597,0.8210663265952979,0.22777363820700977,0.1992917485960609,0.9712734259956359,0.3975366566466082,0.799555155076943,0.2005618382688732,0
0.25978522723514225,0.7280039752174421,0.22065888829826807,0.2447164662918133,0.8992668264284719,0.745610231875596,0.46022596734047694,0.398266285906237,0
0.2702121157738118,0.7173953230170136,0.2380919765120742,0.2525305160085862,0.49887966247534865,0.018422984142090537,0.381383862559282,0.4780587373189338,0
0.2006278514412596,0.7855157643950578,0.2556790715349776,0.2764266212446328,0.5132639498843269,0.97480106367715,0.8143191605398804,0.3101857353394316,0
0.170492911960125,0.7399798884029475,0.2921906099647348,0.2557944745760222,0.5629203184311526,0.5859711293313148,0.5343546143214626,0.373692107404877,0
0.2328684775299669,0.720639636729547,0.17531397882829963,0.24088193242991313,0.6611151618934022,0.968621035806442,0.5637574316861983,0.3667937988588099,0
0.2203106766503233,0.8266739896963731,0.22313845727845513,0.1907728260197175,0.42383615925948115,0.9691428681261899,0.677105914751857,0.008539570691835197,0
0.25375102764847374,0.674513499696524,0.2626487367536263,0.20484579862116045,0.22567763246784267,0.8303882759529727,0.109904439253656,0.9287797902912449,0
0.21815950469926848,0.7848597506801879,0.2659830211968199,0.30337172045152616,0.257410316104419,0.5738996869526436,0.6907756437050874,0.5071856947599042,0
0.25261722280990767,0.7433881799777987,0.18699784932826985,0.24397445727169856,0.8869254197405471,0.3020384400625489,0.2321620989465738,0.21066092665993086,0
0.25669186976805874,0.7038596640162567,0.2358323348687519,0.2277824018993637,0.22423447157499798,0.8951241577935599,0.9032396344707033,0.47904633154338927,0
0.2530965118592395,0.7619641866468752,0.22250343569256464,0.2615347467187094,0.27309685383042837,0.15015017225593863,0.39024567924266873,0.3017913554082118,0
0.24596878718123377,0.8039493721282797,0.2386728164918416,0.27667380534953484,0.7711075259680149,0.7994797433882206,0.0112908874557196,0.8071933902778934,0
0.17184199154684277,0.699022260894692,0.22317352259200027,0.29104120690904284,0.15459281741486852,0.04792328568134008,0.25143047434024335,0.6234880233934841,0
0.22969941393590834,0.7458468982164942,0.301558678212048,0.2720097109031781,0.40245221796014496,0.7813758655797103,0.9894801513622873,0.8043876366660636,0
0.2754413224900214,0.791613347742653,0.2543959598427102,0.3107900939993033,0.8499897047038397,0.7775679339537747,0.33454022683742546,0.11264954807047123,0
0.26683844989076866,0.7389246234134418,0.3187076565070822,0.272546629596909,0.5765112095304104,0.5929072127494608,0.2922010846673767,0.7949316426619835,0
0.3599399380164981,0.720006615475864,0.24478085036657332,0.2131357913733349,0.7138692972813547,0.5464700730123105,0.42602996013750705,0.5467208420928845,0
0.3117047412223791,0.7257333843033394,0.20720332438142774,0.3133887164309235,0.2790856185850138,0.8165354324576358,0.6572866395491664,0.006930018310223884,0
0.23330423136253095,0.7835981535866277,0.2054554508189766,0.2112558253528705,0.03908466348239292,0.010135932542756354,0.29172734425327074,0.8297605505827729,0
0.22423035150287704,0.706420455428193,0.26755501387440755,0.21236703296675613,0.17421136735787224,0.417806536408889,0.9072779458593415,0.8110198261450595,0
0.37095857104567553,0.7286312775794376,0.3021824057280179,0.27424772221709215,0.9753476619711775,0.5868628237709734,0.796514871168219,0.21164653899333086,0
0.17206788653141464,0.8008558350204306,0.18993865099602833,0.2549102687421241,0.8452449714546205,0.6099034758408902,0.8932877388590689,0.5010004037850303,0
0.20795863970289558,0.7707118732921523,0.1729501388952002,0.23783223275949367,0.45569464498011536,0.004428315562206464,0.48626028974117674,0.6437015523707794,0
0.1726393485739663,0.7069881689335091,0.17976117183745383,0.2493147539529563,0.7491082106335504,0.37703731971149335,0.6840282239662742,0.2372928730661239,0
0.24766568026262362,0.7715300301283731,0.15394140670502077,0.2705397724533767,0.847811228686819,0.3194245850405124,0.5451861927479403,0.27220960967734487,0
0.1930654967671461,0.8181114346375344,0.23701252706508918,0.24627162682865275,0.33017752499956554,0.44610882553317244,0.42636327823438824,0.43879799495710814,0
0.19143807560221424,0.8130231473035264,0.17925472627762767,0.28905956754052076,0.7632369394814096,0.6224474406081121,0.6827999477739671,0.797772594158975,0
0.24505967104645476,0.6936053556483961,0.27395831751464944,0.19645171511471923,0.7876233999761338,0.1933989109596823,0.65154628668311,0.7625504361397099,0
0.2621681458287973,0.22053747496494366,0.2936931672746924,0.26974581915530127,0.7043163811525771,0.6071482538884377,0.1179101326437445,0.6184137267973691,1
0.23999939254680125,0.21773063969102477,0.20566253781521648,0.17627177715862252,0.7436473817330951,0.2307305945914333,0.6510528583201605,0.19130857739911422,1
0.26457099696313097,0.26262299795492533,0.2023311957587544,0.1938743099522129,0.2201812917531094,0.3568160768456593,0.301004945643392,0.7737806197108507,1
0.29704150365240406,0.28824666541498073,0.252388435569806,0.2964413298408032,0.9716670114986928,0.891222989813659,0.7298007835138837,0.6045789358711743,1
0.2119005826658941,0.18244152377370626,0.2116779083791977,0.2794250964765639,0.9660021401577431,0.9274836408964217,0.10890407401438418,0.3483924516825253,1
0.215393043861296,0.297368425434406,0.2531203488881277,0.28962980547979955,0.8205965145290055,0.54495845617598,0.7530539748121268,0.7310301427078946,1
0.33759451883317315,0.22291352517182564,0.34252706331159916,0.24101253413166762,0.3973179233736759,0.7641840519002041,0.8887393235033021,0.11385569297748421,1
0.2989649843471482,0.2613573774894683,0.423419904322749,0.3557325813959791,0.942938856366536,0.050969193208976526,0.5349506883060953,0.7449076058231332,1
0.2754225930241281,0.29148671800213494,0.1446371611012319,0.3207093117902957,0.3111722456979581,0.07265190150837708,0.8644306866756254,0.4182739739034079,1
0.24759615945095895,0.23612446653264954,0.20842666679391875,0.1984560811461757,0.6368473650416315,0.004928285882415673,0.18648080698493086,0.7222050825682751,1
0.29781995409631934,0.10190356751563845,0.1192350139293138,0.22592134400105135,0.5668708062433426,0.619908807941672,0.9482108473130084,0.5825964270433266,1
0.26011613092394226,0.3297822306219499,0.34373075819806953,0.2943230956102793,0.9523293715065032,0.3391278353303119,0.018192093333959103,0.3538692273932519,1
0.273824364675886,0.25428327439712706,0.2952821799444086,0.21428553907086262,0.20584343330482657,0.3666969757050593,0.9179478688639886,0.005535770170508103,1
0.30261371675228754,0.3593955123315135,0.2118015695846079,0.2857919649156498,0.06865099390043161,0.468477917396255,0.3352729797083688,0.16869101254528884,1
0.30789606920835705,0.27596915759078566,0.2729576995245876,0.3289266109251806,0.26146104272714243,0.8259300870759001,0.13229100075900513,0.45901787524908944,1
0.17454239044170847,0.2670224482142829,0.26612738476152004,0.1694426055820668,0.20565488402747378,0.29917372148828225,0.038245045149905565,0.07761580553383729,1
0.18117782478980182,0.23916939950814456,0.245873753496392,0.32397510480589736,0.9087203068863225,0.49433525301913717,0.8651185796933397,0.9021014031440746,1
0.29143331132124256,0.3057889243839972,0.2406735637664013,0.33179226385398874,0.5922084146693255,0.6509634257460666,0.365561899004741,0.1492990689190018,1
0.24585479211466216,0.2823329321168391,0.24823266565344146,0.32596011083794835,0.37665869414123454,0.5402385992833797,0.2558907807855869,0.6105441923503527,1
0.3132094227899708,0.2961953076608816,0.2717327240291362,0.20216022998665106,0.4565100655878921,0.8934773180699644,0.07725445667085562,0.8869948830818247,1
0.20691152492760234,0.2069573065315291,0.22423486014412405,0.2213744253035762,0.7526750660810351,0.34926988172080653,0.8540883726897381,0.6302372834023566,1
0.32500339901517095,0.17858091644333784,0.2704707747130336,0.2462409923323029,0.5605750429807741,0.1624247267075909,0.11004568464571163,0.1700444065217097,1
0.24330900841332576,0.24671778281404905,0.278953550578212,0.257162899485541,0.3921373075047667,0.09098839692071936,0.6263734585836095,0.7246214198248867,1
0.2420718811103651,0.19995161571421902,0.19942993901518705,0.17853361301028947,0.5948937816327025,0.0033500464702140853,0.8832387870362354,0.23072685768371393,1
0.2112099845180155,0.2830338321593763,0.20731950579047678,0.19512851986398486,0.5688795311202335,0.8652164758568104,0.3958069543629297,0.9910408560760838,1
