s0,s1,s2,d0,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,d11,d12,d13,d14,d15,d16,d17,d18,d19,d20,d21,d22,d23,d24,d25,d26,d27,d28,d29,cluster
0.17324291692257016,0.7984761510072631,0.7004315535997376,0.3205848191726859,0.8664622093391098,0.6308927117109547,0.22995023480801247,0.8572174387701431,0.007616543233091577,0.15180441312417703,0.7645992845603033,0.40577093164831024,0.16300267127009072,0.8050103247233626,0.15555818822073053,0.3104646951800645,0.748017037258165,0.29145097648682616,0.4375793809114976,0.8847783515265933,0.3714521399750509,0.9103917298709656,0.7475506389755716,0.11470797927874321,0.6554510190412819,0.46339207260076287,0.5527122141029218,0.7398743488750651,0.4332244975419858,0.26603011547141864,0.1858022621397305,0.07713451873726596,0.1962985204339336,0
0.27067540155204906,0.6777288839086436,0.8241312807131069,0.48002476933268345,0.7509736473413332,0.26304239232055526,0.18596840346661314,0.8115153552777287,0.6815062970512569,0.6667440798276677,0.27371433486363417,0.5597984315570054,0.05937365454313759,0.3305031117518481,0.2301410312941704,0.5929459387269426,0.6476260429339762,0.003102463953560064,0.9838980988581459,0.5216752223233149,0.1688412583165244,0.27310246929556925,0.453992822095298,0.3136955022379887,0.7699082356837194,0.012132320294121923,0.5051712130427343,0.33235864681730176,0.30185533686055066,0.7483689893903416,0.011858397165446122,0.7941810743875324,0.6055855540579183,0
0.3542691782966971,0.8535809760676197,0.7371913239102517,0.6614282525305083,0.27274443720640984,0.042937395867094774,0.28068560624043537,0.25870474876061744,0.38209632789975,0.9640995368209031,0.9906421869029052,0.14367169767522836,0.9763328558671943,0.9465436183895474,0.6376631216774371,0.43693525660270194,0.2519436751756856,0.6752275479925482,0.7021550918627895,0.26805427501905155,0.5614542504198816,0.702451929938106,0.35548253009270425,0.30865767652786014,0.4582148242191576,0.736010658873878,0.7027249736939748,0.46610139988016364,0.7989560221336375,0.6175052767438762,0.6268978007950518,0.9884426799645899,0.37051289792066233,0
0.227104691951651,0.7389513074240781,0.6303759196815861,0.11690624301742003,0.08419925468594813,0.3340588786570574,0.9655135029451665,0.026552118194017593,0.04747400454751172,0.9654383254490829,0.11277989414366107,0.5788357886586789,0.2389667549853568,0.07103502811474616,0.7176804304629006,0.6611674820088699,0.08960334686703608,0.2958813939201197,0.37042715138966875,0.047899143461467064,0.07707335162503015,0.9179396800999222,0.5649691079027943,0.010274246221554373,0.8287550543497837,0.32141719720997464,0.0550606537991577,0.6518701401336601,0.32619137024222267,0.6129340417076481,0.2999390001833473,0.7812225042470126,0.3303331299820229,0
0.19022060008365163,0.7824127359000622,0.6871925084160783,0.17828767458343564,0.1898339075907478,0.7035922199992414,0.031214990934321563,0.280577834207147,0.13885450038306013,0.2633224992037201,0.6585209156629268,0.9666482319356737,0.12721276758126288,0.49625152493803626,0.10067687321661412,0.6086006318568769,0.29654678581131877,0.38058271983952974,0.9247932437104684,0.6035533892310991,0.8984370194896082,0.23435365332108682,0.24939967739856228,0.48254362705440146,0.8908319790877994,0.03489611998900466,0.6948117086894305,0.59308594662384,0.0422594282094052,0.6747141383273234,0.12479778028915656,0.037368228249330504,0.3562644692821231,0
0.18399652536863448,0.8035446033612847,0.7473272101981475,0.1303948086363922,0.4676151546793238,0.2112558667678588,0.10954210902820627,0.5168554112512121,0.7073451647148881,0.7862175346925749,0.713234843322911,0.4802370254032723,0.0802973060222808,0.9123571362038547,0.7942139270347481,0.7998006967876857,0.03274433234991547,0.6460461046568959,0.3503820222909063,0.5077412580361523,0.6622844164759628,0.8268286934491202,0.8491755769233666,0.21663814217579458,0.5916463531335797,0.7178103456712833,0.18562600505928384,0.24474269196489196,0.35720480023383205,0.963117036824308,0.23542908550669883,0.06630622398978947,0.05548620448954378,0
0.12285541308770845,0.8206750111465433,0.832978307065979,0.8517002466953874,0.4033736631004097,0.7867339560353548,0.06620945239691134,0.797618705513125,0.5040996897533696,0.24017288145105342,0.589265631811877,0.15029485612171212,0.48551881219094184,0.20636009658245535,0.014794754978277203,0.4854550830336295,0.84960497894427,0.8043710290234533,0.6116694249808529,0.7220868944722802,0.34547648600033254,0.6650110169315773,0.7847607122351805,0.5236039604159636,0.23012741010097493,0.7241669010996205,0.9964980936226613,0.769945039049048,0.3212127314524481,0.5412023147921401,0.35644233503497325,0.5414782523677423,0.8161601270063696,0
0.2583483126720883,0.7014092715901227,0.7199941132842264,0.13475216857391026,0.10594517575790385,0.3005910086612269,0.24536440775317314,0.8273895448239666,0.02838371916960236,0.6824236622161924,0.2887435806091081,0.9095688768485775,0.10862255058577697,0.9293126695673495,0.7472533544593766,0.1472627010755828,0.27959473069463436,0.18004923463944456,0.32917255540702495,0.23994545489054986,0.11226588537551618,0.03504921182468035,0.713438654250022,0.7864329403598116,0.45523928647769707,0.07935602164998623,0.08641790474426359,0.22791529008877365,0.3440860182714275,0.7914042723696135,0.20937595004965948,0.4287485649615357,0.8263043777784066,0
0.2394497589981201,0.850585550852224,0.7432820938732245,0.9564770410609528,0.706918729519718,0.05376809054973186,0.6868376328943777,0.6106202974853374,0.4351842819351256,0.3888654802707566,0.5376082737010642,0.306897816275128,0.5705968544399028,0.23202286582942067,0.21429653407035754,0.25321075770094714,0.07149678481973676,0.5552699252005981,0.9615954949571353,0.16238904046267855,0.1443866250990452,0.863647653344885,0.2972278886375638,0.05066897782788071,0.9113439337291304,0.2853663832605673,0.21778929914608436,0.45723140180432487,0.29272541411370656,0.2983006206770976,0.33234028460861775,0.10343201640713628,0.1553304991618193,0
0.2812017274206946,0.8322418331862106,0.716543950382473,0.9055072656777259,0.3106596967761608,0.8978367652874444,0.9066998140039502,0.8162662361788493,0.7888140252614215,0.6929619772524787,0.34405223413854513,0.37725906182162994,0.8744129245185716,0.0018766442069243494,0.35029219584391236,0.49472629579879035,0.31690063716607797,0.30724633592756334,0.8149061819946029,0.7263526887348812,0.8793353115123104,0.8555809202161251,0.22865988273964144,0.07769719530591934,0.8288686863466979,0.4343275406805236,0.7127877996352627,0.3313290782277256,0.7896390685881939,0.3998741107725684,0.5893891900758419,0.5927977197229392,0.27498169640239467,0
