s0,s1,d0,d1,cluster
0.23551496080404752,0.7056826325704344,0.5273219978401106,0.3649579203353559,0
0.2944103234983942,0.7390570214614863,0.3612286185350104,0.8380117183558249,0
0.30081546024637135,0.7562768408959263,0.0748688066141624,0.4589526606546066,0
0.3337456634516737,0.7929461753812999,0.16520079942259613,0.6275153245975365,0
0.20422043237625187,0.5801288797774191,0.3225462121110736,0.5548859826358424,0
0.32413048018992,0.7966741703780855,0.9245529791583312,0.17423325855973293,0
0.20527286165719588,0.6764159998407154,0.9297675666013548,0.06992126854466085,0
0.24103121792266186,0.7390148458249579,0.7771522670821737,0.9421778502677174,0
0.14365183873170007,0.6180335701724898,0.36159139358383174,0.008536416342920572,0
0.22703833696919734,0.7832323163905373,0.23196168783201143,0.7167782481122723,0
0.21522316068453207,0.6458561130153622,0.5266346765425846,0.1684880852812175,0
0.34735869600697994,0.7601909723529141,0.29431782788862637,0.43851690550432987,0
0.2983125021455829,0.8686926488132674,0.49812408023465415,0.48131567213473525,0
0.2322466103699465,0.7239383707808233,0.8349552005516633,0.5450297105946088,0
0.3610233397635858,0.7350657655623198,0.07513904658974468,0.8414054438582478,0
0.14815608132909153,0.6638443477140475,0.997826236719805,0.6929481433397906,0
0.12335388930339691,0.6783274233138936,0.47413420425073427,0.9115365875085708,0
0.3565971827679897,0.9664509399317015,0.21331865398348226,0.4477795547084876,0
0.2663647509311692,0.6785600622353236,0.9686770147372525,0.020718332556231234,0
0.2940258999545133,0.7777299629239425,0.8367100838229143,0.3546794219476963,0
0.3198855146157976,0.694443744224845,0.05457885876041835,0.8545888465823687,0
0.21600338342272957,0.8103111538248002,0.8868032045542539,0.8749601806351405,0
0.2288429104437441,0.8058337363636867,0.44898698515969815,0.561402133538506,0
0.20778983952412872,0.8328275966693955,0.14394797679080018,0.7788583331744489,0
0.2528001150672353,0.864902094867975,0.1277211973425424,0.46599787072655663,0
0.18998350666555233,0.724576095946087,0.4948247926263487,0.8908601960588594,0
0.36566323508804927,0.7871916656961443,0.3505047031911982,0.2548968700855072,0
0.25761661341865644,0.8353296096174967,0.15845468712565303,0.15154640253436125,0
0.15220609441823307,0.6506986567876494,0.9898707731241699,0.714701492199553,0
0.14545021286812196,0.8730045893972237,0.04226392456501038,0.7433754294031066,0
0.2078253052074667,0.8462620754101869,0.4519271066226205,0.818734828357073,0
0.27317145975489004,0.8576627270425117,0.09341607892545523,0.5095506464258707,0
0.2870045505192395,0.7231981737390145,0.17942206650137094,0.7630918256690971,0
0.255828737922832,0.8514156270494163,0.4171465356199473,0.6515494999229049,0
0.11019043858101282,0.5941303728650176,0.8818306925175774,0.016594226602252182,0
0.27270321639612094,0.9002423589681967,0.45852049510499937,0.2532429198926801,0
0.33221454885885743,0.6869061422322031,0.14956158409215126,0.019144737876110596,0
0.33215633792662547,0.7235228381971716,0.16494182609490082,0.7798076740227899,0
0.35384339257960223,0.8357505420537945,0.6055911206838686,0.4017636574710032,0
0.27397524139868007,0.7427882686952094,0.018113190164087745,0.05814179476871695,0
0.28361486667205127,0.7019659509878559,0.6343133054278534,0.8023851030282969,0
0.2114686300558721,0.7461429474207786,0.34525002725255527,0.7973345470389398,0
0.2845467199166909,0.8343982671990574,0.1083851309431777,0.19992471631252284,0
0.20332636377114857,0.6660230674244939,0.6586987131393295,0.7429085424903878,0
0.1958124162314445,0.7544141391269525,0.6598797334770581,0.4464460647904487,0
0.3055113454482511,0.8102390198882127,0.9182454989027613,0.2631431224157448,0
0.18621188269767544,0.8341061778150477,0.1670786719316728,0.8254198886418563,0
0.3109008816947405,0.6111252550239652,0.8824953184371918,0.6636918445774949,0
0.4006389560169738,0.82642060022261,0.4165663821506068,0.26725261431018876,0
0.24861869459277378,0.7293865429672832,0.6865952344819474,0.46834502412446277,0
0.30336987316178043,0.7874429096946031,0.16413345350893827,0.6846819181254469,0
0.2060137922576191,0.7923781057487217,0.6516021306418551,0.3668852128624759,0
0.2317919456697252,0.7719263507162782,0.7535647407756145,0.6099968002222937,0
0.24609691588339483,0.7032099196937472,0.9308999747620643,0.47741527860149213,0
0.40412680772370146,0.7932807713453477,0.4883500792521457,0.8690338716738855,0
0.22430673697089937,0.745336549533225,0.7908526958456767,0.4994111785755708,0
0.16406193936282878,0.5844201548990748,0.6678597528600098,0.4262291508857685,0
0.2683811868936235,0.6462068906547392,0.6662090904309497,0.46005025921284304,0
0.2872330252691935,0.7515453719995583,0.7632969625864217,0.6928127542825199,0
0.20205772992107676,0.7576294640400838,0.8694069689156312,0.06528497779783271,0
0.1654504548465221,0.9078040355201202,0.40145562817701286,0.18721516044594322,0
0.13424786517146992,0.8357511529155883,0.5612093474227716,0.6772759954906752,0
0.32017042042622107,0.8583631338942076,0.9197380673344545,0.2693676650079677,0
0.1640293941105868,0.779558978395416,0.661736939163679,0.17708810004115272,0
0.28574457393364144,0.7907177477914569,0.8056844251106301,0.8045113225457428,0
0.20112709061098366,0.5836395541871288,0.8898675917535854,0.002303217421300352,0
0.2379659789256101,0.7798907754480316,0.7012365299551816,0.9392349073311325,0
0.1155149762949724,0.6634722116763077,0.8367767200463352,0.8906645084667084,0
0.23417073335658217,0.782363832529256,0.29487404378773163,0.6552132099553732,0
0.3014638827992889,0.6918711144926184,0.37298700574024213,0.6076997152877261,0
0.3033841768364611,0.7725892054190282,0.9880796796962249,0.28693308587398847,0
0.28827221443262724,0.699236114892722,0.3385459145326759,0.004277158556012961,0
0.06801561472251758,0.9004558897536759,0.3068321101766337,0.05802585245634373,0
0.24325829034232535,0.7912122371377293,0.32653214064015157,0.315425350787492,0
0.3315626449451725,0.8524282706678994,0.33728511865184607,0.5097955043258555,0
0.07990634059167623,0.6734332037416623,0.24787363828180764,0.02449129799636518,0
0.36893201660871555,0.7471758066170819,0.573120727168809,0.4115157124128658,0
0.22311999956001088,0.6916931438057329,0.808566124345945,0.7930368820190089,0
0.25269743890012797,0.6715297427900683,0.9345212054805907,0.6413222048938059,0
0.3615778735273735,0.7429625532975405,0.7117901219067501,0.7557677844406082,0
0.3052409402071719,0.7493341863016482,0.9935089920268625,0.7028006431806292,0
0.20851973941994187,0.7654220989937339,0.6261259509303814,0.8468412515238439,0
0.2668897642191618,0.701386277128186,0.32071456149243827,0.33964071053137135,0
0.23584227472481306,0.7226838301542433,0.21281381574815306,0.11702149583894228,0
0.3206482933534428,0.7483771780299535,0.09471825611448748,0.06418859065285709,0
0.25645202768530795,0.645248587660361,0.3583887052627489,0.8611900119277732,0
0.27610363763069923,0.6971915355124576,0.5645201890631468,0.05186914464374337,0
0.3846278332474087,0.7469565697406613,0.04058788095208976,0.5151920023316205,0
0.2429328620254556,0.6406058235414727,0.63114451294769,0.1895958238351556,0
0.16727824591725343,0.8019853476111832,0.513274907175683,0.3770867008559522,0
0.28882452855834245,0.6769057092042168,0.516085079693205,0.6419747024135555,0
0.27926686146347757,0.780943017031567,0.2352069175143644,0.1307524078586184,0
0.3981780102909166,0.6879758798634981,0.8492807021202994,0.9582137933374113,0
0.3594011041910207,0.6598156140611616,0.10207791379026832,0.5509411110041227,0
0.15749200766799032,0.6963986482854261,0.7099150300162492,0.1797281142363275,0
0.1452147579679346,0.6761503324105775,0.45028641553888693,0.5948728779443407,0
0.2219423977494743,0.7093016075043779,0.5157631566787833,0.9942637402185766,0
0.277052257196345,0.8256154922645209,0.38925032418460104,0.44367286558568964,0
0.2073490158035669,0.8323505460153249,0.1910589451275121,0.18653737375379353,0
0.195685218025243,0.7172145727598471,0.9472669998746818,0.2444346958535546,0
0.30098243699993427,0.17346072304591964,0.4045145061000347,0.0012596208207555915,1
0.3677424356188491,0.1929005961341587,0.4267712147404744,0.03664683531256596,1
0.33247627766041443,0.28910573299364756,0.6546687489421523,0.2581156038888984,1
0.26079596239896746,0.3173869425644786,0.074629182648283,0.29063999113435646,1
0.18502488399092343,0.12822994505637444,0.7875163507895387,0.6342203645910091,1
0.275958830118007,0.09080186269911153,0.5204024649410287,0.09881395346413191,1
0.26725485839875535,0.20490604813838223,0.27925585678149345,0.2756336490674903,1
0.06336385231357847,0.2637086336579352,0.8605366277928317,0.16827680664438927,1
0.2030234708453573,0.25528586092778843,0.7119290622836445,0.4222865956912055,1
0.3075591138066596,0.2430398050511425,0.955574683367301,0.292409268350559,1
