s0,s1,d0,d1,cluster
0.12873804413950451,0.7656396100056644,0.46311517327522955,0.3456022381032696,0
0.02469359670255189,0.7144937088462823,0.09513227806351643,0.427965395586146,0
0.31358196427127777,0.6375610359270261,0.7864071769203814,0.8486712480908606,0
0.29341716441647764,0.6026754239084459,0.36778713196360446,0.26861515781265044,0
0.40990863252524057,0.8545363240220464,0.17446123129484026,0.9187526858457347,0
0.4474835380849928,0.7958635716086966,0.8889147925491462,0.5673420855627177,0
0.325616592831455,0.7366822346624423,0.16017158224414818,0.2680636683586044,0
0.3523690681673891,0.6980440477068046,0.9788417633989812,0.2667953732830344,0
0.22692621576529398,0.8067972269254043,0.48123743620766035,0.05049624134410702,0
0.1910544918485248,0.6134302659456017,0.9232376308649606,0.4139325022372222,0
0.20141868825254908,0.8379378974573528,0.5890908134447692,0.25600759740115697,0
0.28531347767633186,0.7347954193132218,0.054955828031999165,0.8505430203592284,0
0.42719310106374936,0.8617274470872185,0.8752759655614285,0.1494213075038312,0
0.39245452226874966,0.6603838640715175,0.7029555143880274,0.03315604041764364,0
0.1328017364860577,0.7668221766167368,0.8146701814179999,0.008721957365087962,0
0.3316732115894557,0.6930330371734048,0.19249738962621654,0.33040827731492406,0
0.3648205651710806,0.9483450132266078,0.9224314793705686,0.6467770198700299,0
0.2628017064365,0.7681870732041262,0.5008122369049749,0.9405661777418569,0
0.04764616358248497,0.6647812811139091,0.6472706014135423,0.5368518537085722,0
0.2810498663586052,0.6204436346319335,0.6136878576433342,0.18331261318346448,0
0.3224175281050871,0.7295802695986653,0.8223023236246603,0.7887091056989355,0
0.3838186173290782,0.7808944781196667,0.47973695335172484,0.10845151975637413,0
0.30177035684783565,0.7095279215526987,0.07110179855273213,0.6549176184527961,0
0.24265311020549038,0.5711023281059154,0.850702036744614,0.22922211795607172,0
0.13233392788472684,0.6470038298863388,0.33315219009696595,0.41655655664661295,0
0.263170981257156,0.646119168800392,0.8081295926587034,0.47130314543061824,0
0.2957790756429686,0.8436585647186043,0.47385633544862216,0.2749469177472764,0
0.2506412190829576,0.6575959475391746,0.6301738585171782,0.40938087254365163,0
0.10850779089778184,0.6871424105797028,0.47824323866308194,0.9225296684149297,0
0.2598327887709696,0.7598957066136791,0.18030327273593372,0.8903817975731827,0
0.3538582751220648,0.6939943234706467,0.27515009520008615,0.6171230851346962,0
0.317944311877612,0.8348680824525349,0.9694214775031174,0.49552787297801737,0
0.17803604098413017,0.6808420028514066,0.7337321171712888,0.4724653752799455,0
0.2339762868132414,0.8236829994259285,0.07593415124762715,0.8134617899202623,0
0.239989124730651,0.7294013618979043,0.21218196469442174,0.1150993351209717,0
0.31677293228929904,0.8378631202919642,0.1221023842432819,0.7527334578480076,0
0.233283815877878,0.8257383086516007,0.2382191224891952,0.823961511657003,0
0.28647985101302814,0.7869848215936949,0.24933967776249777,0.6633789695643678,0
0.3867750448263454,0.709152198650412,0.08046550640433459,0.06100591311187975,0
0.15977630011907673,0.4879836997116443,0.18489551581802355,0.9402636594972283,0
0.175147817495799,0.7405154415945099,0.9353567407332254,0.7530188000372678,0
0.06749104351144528,0.7033770455776904,0.461967620713584,0.6539781195481786,0
0.13855520629224727,0.5249134606269863,0.2759820416541158,0.7998138928614718,0
0.20519067486049347,0.9025929803707866,0.7414314389832303,0.1193226293280869,0
0.40300955802013916,0.6968180249136988,0.643551723748212,0.1578307528265639,0
0.19568826387436453,0.8114127143961903,0.7650607146356142,0.21020568129966755,0
0.335154826968561,0.7070409734137995,0.3143621393910251,0.39875850590546,0
0.2953664071728966,0.9535464182179174,0.4935417481413372,0.09682997094283763,0
0.31762395323489756,0.7142179709944676,0.28356734295593033,0.40140066273440655,0
0.3380457834732814,0.8866380949530365,0.7359053550957385,0.6102402987592012,0
0.23916267458422474,0.7984408906478926,0.7495800078516538,0.3405576156039021,0
0.29446793233179797,0.7783572029366886,0.26673454440262134,0.2848454817872379,0
0.3833586721072229,0.675435237269534,0.9859429332736793,0.5813949717535941,0
0.296016655286622,0.8444743488404538,0.8526772560690137,0.7078821673276278,0
0.19829882099468019,0.5499024507450417,0.3012338442621869,0.9570184142456823,0
0.32461848318792713,0.5787658291391675,0.9235172982099158,0.8999161163118817,0
0.37858449254902843,0.7880750847178722,0.30644322733451224,0.16477221193826974,0
0.055355530145958204,0.6595070506536794,0.4498168612760115,0.2796816824743815,0
0.21239143996189297,0.8446868002759204,0.4193199241050849,0.23501024850489827,0
0.32427087748157346,0.8180928162903063,0.9611147595340329,0.02619181747065613,0
0.3550344745175051,0.6897754512262521,0.5384943509321719,0.6874788550842494,0
0.08383751568588688,0.893494724399114,0.006103367787412051,0.2621368308653904,0
0.25578428943810233,0.809609677229021,0.28858831187099876,0.36989699002313203,0
0.24951924438600956,0.5182999936224246,0.22055522187197496,0.5394522807339741,0
0.21118494776521987,0.8190164392333791,0.7152428292978661,0.4783516243132847,0
0.16018345350592172,0.9226570496495303,0.49311179279080575,0.22654020222523874,0
0.2177437094916712,0.8592618502825826,0.8869934948603166,0.4066253019693309,0
0.18653751964209203,1.016831888222317,0.12863876911097194,0.5909242854691376,0
0.3137212141805712,0.9152999562515859,0.8335578999328526,0.5334602318865449,0
0.3251226807862104,0.7429743261649249,0.22344991903915978,0.8312387186342403,0
0.1606659634082096,0.601286882040884,0.8370616443744269,0.8057845057787537,0
0.2339326273527532,0.7379389487876958,0.048091367008401886,0.05433983428260214,0
0.37809494482907713,0.7642971053287876,0.6193795033675997,0.6818724464699971,0
0.24492317928161997,0.7924570702818056,0.680410309896272,0.5020823064757431,0
0.2766773124704744,0.6519823813519313,0.9511477963320292,0.14139540139738993,0
0.18545794096807072,0.6597007478141852,0.2979946451291786,0.6643593003871848,0
0.18547481586623532,0.7612433480351007,0.08214530423266841,0.6822315424335704,0
0.21912442078527972,0.6393059200112482,0.9865217806353968,0.8489945657327971,0
0.3517482536090613,0.7311702041575625,0.6442870524907737,0.3672514222790896,0
0.30665792252038465,0.6415184947590172,0.37893355307321785,0.5898434550573416,0
0.1781936381568569,0.7244330552519324,0.22366856288477666,0.2136246288727811,0
0.277427257371647,0.6866921529001151,0.38847590218949035,0.598494468621605,0
0.1727757351123366,0.7348079688455315,0.20063180335605468,0.15323491259595368,0
0.32873894792876235,0.7578115740855859,0.012354728757949518,0.6957067558307437,0
0.3010472212700168,0.685920626493361,0.7390508218136417,0.8652926193507711,0
0.3302866873758177,0.7409991613861426,0.6643464201014088,0.040418558997668885,0
0.40059382850165903,0.822937694025034,0.4981782490489616,0.4271406594293953,0
0.2553669424013054,0.7350677715749735,0.36920954770752024,0.8449169254075665,0
0.24028373569136474,0.8024578744464109,0.5449752763764056,0.30575538905020905,0
0.2439898120402943,0.5034398723752525,0.15540584881041652,0.7464991182594833,0
0.40724714992079625,0.6264906064313437,0.4842317995351355,0.5276864599635995,0
0.19340161748205345,0.8237675193152912,0.3862897291199152,0.8340646852216081,0
0.26734423136877905,0.806530246362614,0.2108283870265848,0.41465386584094366,0
0.22831510175466457,0.878017540245025,0.14297715216972084,0.8505824358488577,0
0.33062224660364803,0.7050372543235249,0.35053340475944705,0.23208955057711012,0
0.1832241937827068,0.9659441272811956,0.5944251535894208,0.48181783196616856,0
