s0,s1,s2,s3,s4,s5,s6,s7,d0,d1,cluster
0.2440906761380016,0.16346048499319865,0.3023627517529831,0.27768533662056505,0.18435768655425258,0.26514935835214654,0.38271977910104615,0.7423312584484891,0.883104903155056,0.1305037266149287,0
0.39560265416097923,0.20584792600942822,0.16258809817968084,0.14867859754633023,0.3632509237246106,0.29865809091801404,0.15351191048973944,0.753222522620249,0.17698037402979605,0.5358422939662193,0
0.1550458357515544,0.3420741425650333,0.22670419968688293,0.2700205791307191,0.2986555056223586,0.21985271031684092,0.2183831882921916,0.7975004998980793,0.17700862025497477,0.481111163495089,0
0.2525029504537895,0.10075471491431592,0.26159485531207627,0.27123150655798606,0.28813346463620115,0.12821528232694918,0.35848341040659115,0.7565170184764315,0.007413174307621673,0.5725220151355936,0
0.2267231376755663,0.23585825953187886,0.15629720069579855,0.15807317322085684,0.23615170413242081,0.2037194393033235,0.2788656717750476,0.7198787998225765,0.211460801627663,0.48685677633318347,0
0.2226654794380325,0.25686496684217225,0.24762740241819015,0.26296967681644273,0.36756373858623814,0.20281612170409533,0.377718990075782,0.7684059380849515,0.7602704831461405,0.48191122125898267,0
0.2630368655032471,0.23383992011602178,0.31687691072390334,0.3180938278204888,0.28890404911606093,0.3206945760294536,0.21988927382413512,0.772685569261636,0.4701186086317193,0.2813503312283647,0
0.29429586051110324,0.37569422272629505,0.21904910254448098,0.25746298105272586,0.0706230805455215,0.3139030648823482,0.29281786864105674,0.5909814923042871,0.9203749638444219,0.7854950930830973,0
0.18539687508220537,0.19822723319888652,0.3258861259226566,0.2033123037629031,0.09114102529160997,0.20165340534993606,0.31977258444395884,0.9174970639948756,0.9329761594960523,0.27750845976576066,0
0.12369458225083543,0.1943071497474692,0.24579632502844773,0.2114081388528499,0.14433985583411058,0.25233633957715357,0.18768388270043482,0.7254418199145759,0.44527766317673034,0.933042222424935,0
0.3555819041920012,0.33396392528866503,0.3603506336548115,0.19254735667965306,0.2758832839748351,0.37055364275653835,0.13910828413719128,0.7233901228928409,0.38545967025773975,0.15947909080816014,0
0.39856722898784336,0.29538864494329237,0.2492440040573478,0.3175551921492924,0.2765630579789958,0.21280136162149724,0.2799802762419833,0.7646147402503768,0.9138471549408622,0.6865306574424181,0
0.3397405390806536,0.2998599465780453,0.31599365091183657,0.27213564201353824,0.28451868518264634,0.09383365790587928,0.3577280756373711,0.8017974770794258,0.6527609204732062,0.8074835735332675,0
0.36679417449611146,0.2435604039516304,0.19331485466968462,0.3774817068438284,0.12215993370748451,0.19967713484116123,0.3057254017982651,0.7766805902507269,0.9531522120977655,0.19205449028392352,0
0.18666495451105722,0.2145174588375415,0.3157918757605095,0.20757513823955615,0.16425063634464682,0.23691161814205644,0.15151279061825929,0.7470174504973797,0.6206132396106127,0.06793537688772566,0
0.18101166726016277,0.2440707423714055,0.234741515138406,0.17771074257621483,0.24982936580871537,0.1998324566699804,0.36437820015120903,0.9512227568952015,0.012617266427990326,0.29334149695402845,0
0.20005090300043238,0.23079187913819216,0.2823629548841134,0.13677174800995556,0.2645636375349784,0.2577042531278809,0.23056301311534502,0.8744729977489353,0.6079911221542579,0.4769083237146492,0
0.35903940477955687,0.20749766933466715,0.2781882025065373,0.39923671716262144,0.2277675335922166,0.3180108596665859,0.24917727067778644,0.6794508180926861,0.37148828446903404,0.004414503826513094,0
0.2112540299228778,0.14263945900268882,0.1545033822955144,0.2523953588738087,0.21676672867738273,0.2262462975525303,0.3286687238058079,0.768795347889606,0.6813491084401144,0.8738576206214661,0
0.35541890448094865,0.1728201580684603,0.1574887242823771,0.31516656404785526,0.28065416603810384,0.23389678444086362,0.19777058130665698,0.6962668893897859,0.1882322556043916,0.80715122577218,0
0.185617295698687,0.18538951160807404,0.21189373763177807,0.2886660369751625,0.2751330611034302,0.2887039266888287,0.29559705131662295,0.7988386592989424,0.13525017677422901,0.6248730709799809,0
0.2891330295900718,0.2692209729699584,0.25565670323573747,0.1931793562748914,0.23062383558602673,0.2971280104182412,0.24186089063498137,0.738430858392094,0.9255572972560926,0.5284461438658684,0
0.17259630559714847,0.1998447810545774,0.2716463989753338,0.2137518674322993,0.05611891814979311,0.2787196351826952,0.3019477703690222,0.8209492864970861,0.8008470638952034,0.1949332801329533,0
0.27379829175301085,0.28077960444174377,0.17596006422063454,0.2153323283889254,0.15287151125754367,0.1903021026096085,0.14376307503373176,0.7238356294792361,0.18293222507865603,0.43909686979718565,0
0.16147622223378938,0.31610625452861674,0.28665511787362774,0.2729553066871719,0.20467353146667733,0.33156567280767935,0.3377181719534846,0.8461373503597669,0.28601019625066604,0.19083779056000427,0
0.3353704903319126,0.37573356197812946,0.2939300684449556,0.3228594933061843,0.21788202530158723,0.3600030559856331,0.18114434131874296,0.5840009560823118,0.19117521816373695,0.9633137086077781,0
0.07028488814762276,0.15449866990415578,0.3242068353971087,0.23008250987897674,0.21940533427449901,0.18394949484490444,0.3867426200151991,0.7453638021003499,0.2723745541878425,0.14319929082526384,0
0.4084852477621508,0.2997578560232888,0.25147392325630513,0.18347642934063135,0.22673775552902342,0.3133826603744966,0.2813801127244243,0.6300582555765,0.14019728611944826,0.3759674968484673,0
0.2857656309194355,0.10759436103975803,0.3535002216840315,0.28015027770729223,0.3104726941930585,0.22759588622663626,0.19828307899671302,0.8432279218949296,0.4773182625427528,0.005244100750847358,0
0.27751761798695085,0.08565477124642185,0.2664922781573112,0.4111872282232619,0.2496171765075933,0.18890525647059941,0.2043567311803519,0.6885453404732325,0.35148714053957786,0.7823303853557304,0
0.3629232691570611,0.37075166074058014,0.2525588275628064,0.11626626721960776,0.4098022865977802,0.27810359967456777,0.10206491892737177,0.7265722301920826,0.5548857125494044,0.30598643448608376,0
0.1409703111315796,0.2630003873842642,0.2212281351940766,0.38473144872683007,0.3372000051793874,0.3775348332350215,0.24298405089753092,0.8340703689647289,0.6527711923747868,0.26390699766001624,0
0.3376849932102368,0.18958004225347996,0.15187816659881756,0.33059291868450497,0.44890936630859796,0.31432453682045997,0.2740388458005754,0.7827825335577714,0.026050505621882714,0.5013041425954551,0
0.224887875951878,0.2700670901318805,0.11566606111183506,0.23898722205884865,0.3751916631657876,0.2894069328898776,0.08509748491065375,0.7481150453977126,0.5884455605279029,0.2978466206705137,0
0.2549226810341177,0.2360221197099947,0.29997889463612326,0.10795902572015628,0.28120703775700956,0.3319394710763577,0.23375126471560487,0.7147974666066427,0.630842534677174,0.36950614387470804,0
0.31208823427135535,0.21081425763887163,0.20018606453359217,0.32865865784205656,0.3070437547542487,0.29259677819459456,0.3189725523722674,0.7901650490847788,0.8040278120953426,0.7383959721894913,0
0.15939794874407598,0.3151851737674719,0.19100561149654963,0.2804657389460585,0.24333100790655385,0.2637375011457516,0.19602638582493115,0.8037709331089123,0.39032307561175894,0.8466625453209027,0
0.25479747461577895,0.36908197081581373,0.31514936538780325,0.23287341042988957,0.3202767578088755,0.2031824579117853,0.26517469272571403,0.7214908860047583,0.6264107678541819,0.7471950829230889,0
0.13207808159698764,0.31092893814732275,0.33050539770753506,0.08259177693155695,0.2770596537739255,0.0302775143966956,0.3366405614285297,0.8230394058213352,0.0010193464398614571,0.8786192074007733,0
0.35652917826782604,0.20310127318761395,0.1784525172227024,0.2322060451630733,0.22573596025323414,0.2561183535072845,0.22847841039768998,0.7647063147421291,0.4386886435930232,0.6137496275136338,0
0.22148716121559908,0.24568229612966894,0.19637331044644926,0.2583143472656737,0.3437600957565269,0.22195608256440946,0.31494282020484543,0.6415202367146599,0.7941146866440165,0.4061418737278156,0
0.11565422946709358,0.2884840381104184,0.17488795112725466,0.3663790596285671,0.36178743112535156,0.27147644673577204,0.28653686648069043,0.7375567348978707,0.8618581111512179,0.13302036497911884,0
0.19088438315401413,0.29134507504745444,0.20069678089510384,0.2653374743515521,0.37868764522012927,0.2158601787085661,0.22164968775978675,0.7545461349825576,0.6145385085109255,0.5487334032817875,0
0.30595087730771947,0.3691127770674144,0.2637535923352219,0.3941773139435599,0.3411635738555185,0.24401585588206295,0.2774118033916096,0.6993461639957158,0.618069283754354,0.8664934940026399,0
0.22634399478515788,0.2698288428427972,0.4196194420215852,0.2557163454878426,0.311021837093981,0.19159635631095348,0.22071630852975269,0.803007076392322,0.029459344892278083,0.6152088042334902,0
0.2228258645452349,0.3463738670516756,0.23655731396120078,0.3628160068799553,0.23712727447919726,0.21960092488778302,0.22695134933487052,0.7344048882388785,0.3127541093993883,0.863780264692547,0
0.37721546034136644,0.26064325710974895,0.37037013392378615,0.2972784448321915,0.28923367159497465,0.23214475765467532,0.3199676222644078,0.7941205174986632,0.00786118940483449,0.6218715346032566,0
0.3083273186369536,0.23328725185168137,0.1774788854024296,0.15179763052373552,0.17840254835342648,0.2514615882616181,0.11652998376353457,0.7520307002767436,0.22712432277643357,0.6929198035347998,0
0.23858307669782844,0.35597887049732585,0.127873350860629,0.219978748124805,0.275183787215138,0.1668709058997694,0.25846664847997675,0.6310588660044029,0.2407794449384898,0.13397118596715651,0
0.2379972490886867,0.21599698015297708,0.2196504199785782,0.3208500488637199,0.25734505025323934,0.23982275180169238,0.21145635624656076,0.8156587940578719,0.12922460422459092,0.5449454694066477,0
0.0808103254851304,0.26205036082241845,0.3327439101655792,0.1813878357398828,0.18471549674367926,0.23489722591930973,0.1997771371831946,0.6883471035859053,0.818699449763724,0.6906234311521156,0
0.2272294525606399,0.1817542779595422,0.15174403414184115,0.18386171779211283,0.22721729667376767,0.23788942627416218,0.2542695139564937,0.6775862288933453,0.2990094917557333,0.5517593501138234,0
0.09866006385304571,0.3165371689921107,0.2792875778981365,0.3101714664441125,0.4011984801420553,0.24510214873226624,0.43933417003284503,0.7297635502371476,0.21698777336187725,0.3505306169143597,0
0.2866156899855052,0.1627429666965825,0.14454528399117966,0.24352578079160242,0.29990905201124907,0.2396115297417706,0.1980736747547419,0.6618644979688364,0.3861862950099373,0.11803605618267943,0
0.2544648776057912,0.36118896274749773,0.32876280620786597,0.34648113904227235,0.12831016599763623,0.36736340286312036,0.2728690712246722,0.7381972335190573,0.6337720559092375,0.8706846727211524,0
0.26559564637617344,0.19327654885671544,0.235078203001184,0.35607345164411214,0.27161409932814584,0.3011490715423085,0.2952090441159652,0.9030587726732632,0.8931067766618157,0.004691670063277753,0
0.253058021667543,0.31956751674232403,0.19809211034128635,0.27046428106116915,0.3500772524896181,0.19821272558040873,0.19955979292642456,0.7384389730885713,0.35279952180478047,0.5926348178182759,0
