s0,s1,d0,d1,cluster
0.23399569413194402,0.22196097281382882,0.36126820704175466,0.05824557798190155,0
0.22566919760358287,0.23993237325473285,0.8519936593630761,0.07904194604210346,0
0.15557435020228327,0.23417375611981117,0.8999931202655208,0.46577376742810395,0
0.18693863333708005,0.285563682519015,0.28754822057471763,0.5948171566919683,0
0.21322674405076592,0.2884994449770867,0.0665541835309632,0.9362472470164777,0
0.24857857204169573,0.2014623365016902,0.7628537956334696,0.46729110163871446,0
0.20831416974992958,0.2915277522711616,0.15585968013768214,0.9396713174191438,0
0.2814708050169862,0.2532132500667186,0.40284282242908265,0.7742086433248124,0
0.22845336339713726,0.269107801482583,0.9371538772528496,0.3174114969433097,0
0.22054522794445083,0.18310976938495044,0.28737711150416423,0.0024479476480500084,0
0.3119231535848206,0.2999210735343965,0.6412737935941978,0.5262982733810792,0
0.22003283577802246,0.17030767243427336,0.3360280522519584,0.5560683956554063,0
0.26493385723540064,0.11199667090431206,0.7931970242797107,0.5767277066577605,0
0.27879193309312533,0.2783409602449394,0.5631531470412526,0.2912686508984045,0
0.2918461206348146,0.3189134990050757,0.8242754443058914,0.5314517358438211,0
0.22688577933898435,0.26662390742086933,0.47388398317445823,0.6849241615945606,0
0.1834690588664477,0.23523708179235303,0.42343237128854616,0.2976540716311771,0
0.20732102152465326,0.22680953564977852,0.7365253324499903,0.9329928475897129,0
0.39682121084810357,0.25325394167514076,0.3134504627574003,0.8259892237368219,0
0.225467285450513,0.3157678525547036,0.1841461849679744,0.9181199314092185,0
0.1996250881820516,0.32345973708287395,0.43548539152461385,0.9178729124827285,0
0.27624588901087954,0.25519969137356197,0.8494634667987883,0.49350260419805303,0
0.22999446545316146,0.23093499654736438,0.843366226655626,0.8095450394832174,0
0.2220478906017791,0.30129689518931274,0.07944012152039004,0.8069573242933765,0
0.26051075949065244,0.26233453422316755,0.7144058780337308,0.35209124866359887,0
0.2927741153473951,0.22360498245296095,0.5861347702945766,0.1049828195662218,0
0.27525281138104807,0.27845718632506883,0.29273723322456946,0.3378130740670092,0
0.194077504942577,0.31014239376605746,0.1935682145881663,0.8945048585606503,0
0.20679540955858344,0.27507000995714576,0.8156407196366082,0.10621554383304965,0
0.27227103900375127,0.1796975850774837,0.7520072424751233,0.8072094452347409,0
0.3040697222860633,0.2479964691889784,0.395829622874587,0.8713220540272567,0
0.23601129695734072,0.20624755393369076,0.29046434908990293,0.20937007454583823,0
0.3215998623879346,0.25016146118045307,0.4868849249905923,0.4087323505822321,0
0.260010926918966,0.31987010199386856,0.12955020604213652,0.026901500466361528,0
0.15187812611123502,0.26267241647814976,0.9111481539046322,0.7716489308623578,0
0.21259891143912116,0.19101863539795608,0.28927048769658537,0.4130134792007526,0
0.3002978970492966,0.20813807211281762,0.7669235561839006,0.53863457653256,0
0.24874239204700604,0.31802495606633463,0.020291876318351942,0.9827537990660151,0
0.18547000623330323,0.23124215850443694,0.2704283406298552,0.4968616448474553,0
0.2494290132721261,0.21318043460030187,0.7432228769265568,0.8459001069887803,0
0.22406023745522408,0.22958652491780457,0.3545728771118838,0.08186573395544305,0
0.23393796157704985,0.2921264447629533,0.4001378881527742,0.26957220158650896,0
0.29943657303236787,0.2321872496023057,0.10117837548545117,0.6097256070920835,0
0.18612801083192596,0.27657581918107604,0.9064236557830441,0.9444604306696844,0
0.19563637088010405,0.2739547777146263,0.5191451705179746,0.8905241557939463,0
0.2739063917998029,0.26923535426296774,0.10103214126887883,0.3795277249607133,0
0.350888084818479,0.3446557693053364,0.9943631968283154,0.906357958056808,0
0.2489644115150022,0.22185348788814516,0.6450399743815682,0.21135362511151556,0
0.25640548323601287,0.24961625209705168,0.7937910203275059,0.7767833218266275,0
0.2477459945710584,0.21559570058957298,0.9740280309321452,0.13454524625887065,0
0.29930688040689923,0.2560542647596832,0.8490513631241241,0.058098532913725465,0
0.25801065134210177,0.2005676294914229,0.832628263442152,0.3040044794628409,0
0.29811135265861705,0.2601349263027174,0.525080240693122,0.7806699960007007,0
0.1401142286437801,0.26745598269183724,0.5993805884654543,0.9404679794696414,0
0.33155538708363363,0.2311242894967046,0.39354880824288707,0.973246676071809,0
0.2957161593049047,0.15515839293059944,0.20964552716174467,0.24359171543410696,0
0.20405024226538412,0.31542043178966844,0.24995326368920456,0.7915632491641325,0
0.25244156756428116,0.284691256184028,0.6693815925664496,0.8075018720156546,0
0.2876107851085307,0.24611596231607044,0.7141403646644638,0.30896622901384363,0
0.29664763083278906,0.2893749260997081,0.37887586201344636,0.27881274535469935,0
0.20960312024391195,0.19730271853697157,0.19451182409752887,0.34996973020292377,0
0.22130622676684025,0.28538970363841726,0.3621553979385782,0.45231726314788756,0
0.2076698063149618,0.33716439240738094,0.6159365997185585,0.31694313154288256,0
0.24547097331694434,0.28303517957812396,0.13746739496835803,0.05017236812098891,0
0.31543335826811014,0.24471467806499128,0.4618172795451573,0.7604016709935179,0
0.23788482020194374,0.17947045193390665,0.1297240431468909,0.3742542793308533,0
0.20254534781701383,0.229342906747965,0.5287148985564324,0.32007464460746426,0
0.22958784836316562,0.3234418063906625,0.8225709352307504,0.19128897221471508,0
0.18733974486943605,0.18761207276159583,0.025633712881688253,0.9904335518110221,0
0.2594079929007395,0.1477667454027845,0.7926962201267344,0.30610970052175146,0
0.2622313153758574,0.20140993825207001,0.11630537691672582,0.763414198547918,0
0.3261286932595633,0.29568908086421514,0.9641713504204528,0.27959855155243873,0
0.21072442105853603,0.2095149398380982,0.23750427519961448,0.752550568832293,0
0.2682736758930312,0.19644411185451882,0.8218817366323808,0.9013234190428259,0
0.18587897932514977,0.28693124973126655,0.04250925317145693,0.894556107786859,0
0.1621200062206237,0.22137149227565292,0.6775603987382751,0.903361892218694,0
0.24643030765891275,0.27894329049625444,0.6995671350466014,0.3430192356119458,0
0.20581218892670336,0.20674246626025045,0.024220917594925617,0.4548608080357103,0
