s0,s1,d0,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,d11,d12,d13,d14,d15,d16,d17,d18,d19,cluster
0.2606440804631339,0.8280695193198679,0.6487695629022107,0.16589646661952617,0.020074941684617764,0.3812727098947204,0.15866693651422992,0.7662608738881141,0.6087181243152966,0.821955048997886,0.8355549100588852,0.5418278363912671,0.5654491771686722,0.740549820099157,0.9439234600889866,0.725781043533052,0.8837988909564832,0.9579986504043223,0.6421868802100634,0.32061395380393387,0.24660252847973485,0.766100372449011,0
0.2106011063724455,0.7295534580752647,0.7091369456049236,0.8539687833517253,0.9993109764177639,0.16783658370362342,0.04378587145064228,0.3419392421331614,0.9716455855473429,0.4537469676328192,0.9466118502846217,0.2349318170720791,0.452099105542322,0.9954227867099839,0.3193990968813013,0.3187821515922309,0.7495904560141207,0.24521366732157845,0.35924637920759306,0.5404867517396087,0.5335984551947089,0.3527819509416499,0
0.338755314195111,0.6978010244102277,0.8728178613050446,0.7224738257873747,0.479226260012411,0.4328958506253715,0.6733755703412896,0.047158606043181006,0.011110172108322991,0.31253346456941344,0.811861404940243,0.012244058527427826,0.06343261105734521,0.7293631086667803,0.10668964958852245,0.1771372226269623,0.5146561984555116,0.23915082873918636,0.008777095480753117,0.040672500129801836,0.5654865832947901,0.4054754723209534,0
0.3721784724108065,0.7932471616744692,0.3086775459014146,0.2744616731819024,0.3877802330947372,0.7231905430534609,0.2526764150916785,0.2973775941363733,0.6095353346850502,0.6774183783378175,0.982174879084919,0.30610799889289764,0.03152252768293862,0.7495686780572544,0.9125033035442185,0.8506008179616688,0.4956600709063992,0.5421824502279492,0.39961006224033435,0.10766817612470048,0.5238878209670133,0.9262234856009343,0
0.2329365159844755,0.649587080719303,0.3694534089607858,0.6392868586574397,0.5821245563752252,0.7394244288322475,0.7336282462134965,0.8136276620936056,0.003889639439786041,0.10544722241376281,0.663735652290096,0.3923026471094492,0.6739731447966052,0.7384504424020183,0.9705093010787159,0.2729070027079725,0.824540732713238,0.17419479313241382,0.15328669121481264,0.18523950124225774,0.4364132050682129,0.0977742218689105,0
0.3642417549557053,0.6391838684598264,0.640622764121821,0.7436295295915155,0.6122231949650215,0.6465576838947839,0.07867522958983164,0.3090763060199504,0.08932596777925961,0.014424066850004524,0.7905198629940235,0.1505043093088173,0.9611960661433262,0.4945027195105325,0.8568281016189084,0.18153703596914006,0.7655534314846086,0.6877276410732767,0.4229674965183655,0.7235012279844419,0.3982396462762101,0.14975022054544918,0
0.21990779225235432,0.6878183587498655,0.5946397932953709,0.9892246304249671,0.016739434133656417,0.0061389304151903135,0.6945606777685838,0.4070593274410137,0.956243188406159,0.03339122509195136,0.2746572169109208,0.42203054947927654,0.6684145471969721,0.7880988187436537,0.9001718891155198,0.12429497287698277,0.029842629458083136,0.6624024758539454,0.8163147171172586,0.7920507383303486,0.00815557509566156,0.9026290008937338,0
0.2402254019150502,0.7597596723235607,0.8075455319273462,0.08823924001652517,0.5808253792664346,0.6097679302440562,0.24602734079294097,0.23446957964838544,0.34285491589558736,0.4428206980020243,0.03071180710012167,0.07046000210026815,0.4086310365656568,0.8913070054401372,0.6394874976957542,0.26761622105553595,0.5380137085767498,0.842271298063047,0.011337158157546434,0.38532346564033815,0.9761092281723979,0.7380948722798004,0
0.264946207822463,0.9886300887901603,0.3869638750418306,0.5416780823049887,0.12945359254391253,0.7482092786754875,0.7156571233271876,0.1394224050166183,0.7875633284280741,0.5418269342185434,0.08067164311374597,0.4340886235016478,0.2637848292770112,0.08765199098667431,0.32699340981755143,0.1509646287984141,0.2768155201328263,0.5328485995808679,0.2962096045395691,0.5953457485924408,0.8104282198070181,0.10385578520358163,0
0.24169501962878412,0.8317994731781341,0.15501653457870235,0.18954472017947033,0.2003915503319017,0.3210583079540076,0.7300994632023577,0.8529822549162455,0.8768687318152826,0.9134579794648772,0.05127015664600554,0.3240372065962348,0.9285241935220104,0.9146820121955201,0.8312045154911151,0.6410402899008558,0.26445000182805456,0.38653507266389164,0.425994259912411,0.7005625436597867,0.908205660658214,0.36735434865864347,0
