s0,s1,d0,d1,d2,d3,d4,d5,d6,d7,cluster
0.38006144342439885,0.24010931817240483,0.25551544087357914,0.7102128645126141,0.1803759755724491,0.28453193221128503,0.2606947788655902,0.8696168463245628,0.44826973890936017,0.26736388964550917,0
0.33671793930883914,0.2623820330493053,0.7083673652336546,0.9791293765848661,0.07299403967506457,0.9725417814008186,0.40995848574298,0.2217436765502716,0.49572478332588676,0.1307490840798674,0
0.2985133633396836,0.2809747448075953,0.5931815711675287,0.20372144591704888,0.690583629296356,0.46284217497128577,0.9365351116263309,0.43470108218598247,0.8479093480141754,0.7699155677356423,0
0.3816610580994815,0.20809296203556146,0.32657534609650973,0.22790296756820183,0.9034014307692975,0.010955871774381842,0.9692183398859302,0.45960927836599674,0.41161171671121344,0.15948903931146996,0
0.25437369502523943,0.37747282765898815,0.9916653546276427,0.5623386109845918,0.6485117943784922,0.3226902847536768,0.4267342042330722,0.3234834057415741,0.29477533198719963,0.8123740687227926,0
0.18795901252398087,0.3364870266109011,0.4052013765440533,0.5020122229843443,0.8147933577109384,0.9017352635947962,0.6751562730012509,0.5935134784693133,0.19229444439446386,0.5741414684854994,0
0.35103372533680516,0.28393848019132273,0.3052878747323824,0.9520417718326184,0.07546727779368634,0.4872595814795476,0.05647707150833037,0.6912334833658788,0.47083342469588396,0.2544610526165534,0
0.2732584635302666,0.27676317484828017,0.3701680378373904,0.7880061554134883,0.5917960801074018,0.33887803145414797,0.764777849967264,0.00939750871896583,0.32680370051302954,0.8429870281231936,0
0.2596337614546444,0.1974691326888373,0.5955923376460016,0.6553605590617069,0.07455489608425725,0.8937668080626536,0.06958954796137684,0.6139270748719042,0.045496274082502675,0.4285673864711729,0
0.1498711853522306,0.15279182339643738,0.10477825373879557,0.7814960438984522,0.6020169027280245,0.2824238590845193,0.561673196835218,0.22125597976354816,0.6510391891882711,0.8842036337408978,0
0.15578834683628984,0.20739933662517543,0.08607228559925773,0.8619878439727364,0.15929164266677176,0.17148920289072467,0.3308229447160873,0.27066185326301173,0.029525141607619432,0.1071361131884625,0
0.3018756348313321,0.20280806642708551,0.21008544911627414,0.5510627177702907,0.2720002948093815,0.4695661329798507,0.9298520879715603,0.33099472257719453,0.5760679790871809,0.8807842273944322,0
0.10063632952848323,0.11674977218658247,0.8446496077272281,0.12308463710604911,0.6212759981101401,0.06690842111015838,0.7800201467700364,0.5688101716915602,0.7521663431204477,0.2614654065937051,0
0.20889365424328804,0.3014857109606887,0.8304858901099291,0.32089171154630813,0.06556677772381048,0.8014510353238109,0.0703539548798634,0.5897159928828558,0.06290247468863697,0.8095475655839202,0
0.48991615023441976,0.17074764188323488,0.959456369436263,0.8469908489957579,0.7204400584010368,0.28419306903028163,0.034580352830061,0.9881110962211243,0.18605238104221178,0.9178497979385885,0
0.38227073035417014,0.31842398795636145,0.23158497158823754,0.9880727900115498,0.9603919767553648,0.3509971856026226,0.93589088154858,0.1940535833368352,0.5818934992360905,0.07306784023697754,0
0.31773376514460105,0.24096038378673104,0.7120704948852116,0.7753564049673267,0.9770368347721807,0.30210539220085475,0.4996207448246207,0.24434374916777657,0.266730482350108,0.3394142073353742,0
